,date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
10,4990.2056,41.987465,,3.6413245,-87.8449,-33.728855,-10.834625,5.9191675,-83.02646,-21.347126,-36.733856,-4.693421,44.61449,53.830402,16.13517,35.511715,45.984745,26.234232,55.138332,-59.57215,33.97403,39.766296,161.0137,16.866257,-50.748165,-0.27170599,-25.049362,-30.716112,50.37346
11,5140.38,43.037807,,3.4369893,-94.06224,-36.911644,-12.735258,5.3234906,-84.17497,-20.67541,-37.604538,-5.383713,45.240623,56.49393,17.407726,35.975567,49.132324,27.867037,58.2593,-59.868095,35.001415,42.23577,168.2142,17.401201,-54.349335,-3.0113196,-26.265392,-32.618385,51.501705
12,5862.747,54.182663,,4.5004888,-108.79338,-41.94835,-13.678289,7.5401287,-100.1734,-24.685776,-43.93346,-6.257611,55.018265,66.27442,19.10921,43.08528,56.109753,31.320377,68.47743,-71.058266,42.123287,48.631687,194.38684,19.854578,-62.791428,-2.4389606,-30.009249,-41.036892,59.000984
13,4675.0537,36.377995,,3.8279748,-82.97718,-31.625359,-10.302397,5.0937095,-76.17731,-19.401861,-33.87894,-5.3110795,40.275864,49.963356,15.248274,32.482323,43.739693,24.434626,51.627975,-54.157185,30.491976,37.32442,149.09286,15.730965,-46.455746,-1.3085685,-23.527445,-28.892008,46.676018
14,4614.7217,34.547684,,3.6483274,-84.35502,-32.033653,-10.554337,5.1108227,-74.46012,-16.967646,-32.70239,-6.286668,38.05846,50.660034,16.096275,30.31635,43.639614,24.122168,52.728165,-51.692394,29.548435,38.21216,149.42976,15.509516,-46.181618,-2.935737,-24.583996,-29.346672,45.049095
15,5572.693,46.726913,,4.301631,-107.21899,-41.375973,-13.871572,5.6554093,-90.7806,-20.17949,-40.74087,-7.978732,48.04853,63.83187,19.75848,38.31762,55.411358,30.764553,66.864845,-62.89467,37.764557,48.16577,188.12001,18.6832,-59.431065,-6.0195746,-30.990572,-39.86107,54.8156
16,5210.7593,42.238094,,4.0113306,-95.2424,-37.00488,-11.280907,5.655029,-85.80525,-20.509483,-38.441288,-6.499627,44.642906,58.14836,17.554937,36.22767,50.19987,27.658604,59.912926,-60.584538,35.262775,42.8367,171.00296,17.395456,-53.598648,-2.4730864,-27.193005,-34.08162,51.850018
17,4922.4277,39.857487,,3.7807178,-89.70041,-34.57007,-11.29284,5.6391377,-80.39484,-19.607864,-35.28297,-6.2520914,42.58961,52.98732,16.21484,34.782875,46.280373,25.846127,55.81421,-56.81136,33.38326,40.267303,159.5517,16.698393,-51.447487,-2.8371909,-25.745256,-31.653328,49.37679
18,6384.208,61.143745,,5.2474627,-118.34876,-45.747463,-15.035976,8.437853,-110.85792,-29.323788,-49.478497,-5.5141077,61.35479,72.0865,20.35991,48.30297,61.453686,34.56046,74.330925,-80.19175,46.744587,53.675926,214.17099,21.525362,-69.26002,-0.68128073,-33.066505,-44.97363,64.70345
19,6548.6475,62.873596,,4.9754305,-121.57171,-47.448696,-15.782909,8.679028,-113.76227,-29.60541,-50.305405,-6.9198174,62.252846,75.42674,21.141083,49.929325,64.18726,35.891186,77.733345,-82.64419,48.427494,55.805023,221.63972,22.024641,-72.36301,-1.8571451,-34.22236,-47.376556,66.49273
20,5569.331,49.71636,,4.9242816,-104.03347,-39.54475,-12.096837,6.1588817,-93.57422,-22.283924,-41.953747,-7.432913,50.584152,62.727917,18.543047,39.84242,53.907097,29.670149,65.18702,-65.60249,37.837772,46.612766,184.95502,18.598064,-59.788292,-3.0504766,-29.474028,-40.260567,55.48115
21,8272.25,93.117874,,7.0297337,-160.72273,-62.71817,-19.682356,11.513583,-149.48627,-39.280685,-68.73763,-7.7552223,84.207245,99.7535,26.505993,65.918144,84.441986,47.147392,102.04721,-109.43041,64.21937,72.88345,290.21582,27.681719,-96.6524,-0.85106003,-45.257717,-66.79099,84.11831
22,5369.102,44.817337,,4.3966002,-98.73442,-37.653404,-11.172654,6.97852,-89.66631,-21.445831,-40.051365,-6.477741,47.129932,59.62229,18.171305,38.018425,50.85812,27.859882,61.72988,-63.666275,36.334568,44.69361,175.88979,18.053936,-55.93995,-1.1232853,-28.615314,-34.13483,53.205822
23,5825.9316,53.07881,,4.7564826,-108.4739,-41.588,-11.953293,6.4776726,-98.22512,-23.267105,-44.391895,-6.9390664,52.559875,66.39467,19.602695,41.711674,57.34353,31.42654,68.25667,-69.875626,39.7603,49.190887,195.90648,19.523212,-61.7225,-2.0027385,-31.71354,-41.891563,58.151924
24,6694.583,65.24715,,5.4585595,-130.38182,-51.576332,-16.409801,6.279965,-115.350845,-26.274265,-51.65832,-9.534519,62.903862,78.711296,22.422056,49.639427,68.08254,37.432343,81.47791,-82.778404,48.11363,58.388557,228.4778,22.540665,-77.42585,-4.7638354,-36.72183,-49.257584,67.117294
25,5860.4487,51.484116,,4.487554,-109.73895,-43.02524,-13.259164,7.2196026,-98.95376,-23.286728,-44.629868,-7.008358,53.49092,67.79738,19.768202,41.541306,57.353085,31.473137,69.34877,-70.12855,41.18816,49.67335,196.69627,19.876595,-63.103157,-3.1774406,-31.981468,-42.388634,58.360207
26,5534.191,48.41777,,4.308707,-103.07969,-39.976433,-12.663261,5.5503654,-91.61804,-21.600973,-41.450912,-7.2729597,49.213375,62.73099,18.936792,39.17652,54.220287,30.064718,64.90626,-64.62241,37.017937,46.759117,183.88702,18.518513,-58.952183,-3.6231356,-29.60803,-38.662582,54.987476
27,4802.4136,39.859352,,3.7303605,-87.50921,-34.218872,-11.138878,4.9323335,-77.8017,-18.300634,-34.01353,-6.376632,41.150402,52.53535,16.278833,32.868874,45.98303,25.740913,55.19143,-54.33219,31.056355,39.286022,156.38255,16.31092,-49.566277,-3.9306002,-25.017853,-31.610481,47.697075
28,5447.633,45.894997,,3.3786955,-99.41276,-39.251205,-13.868594,6.150457,-90.25248,-23.57343,-40.14774,-6.601093,47.961823,60.4491,18.129883,38.804096,52.620884,29.789768,62.951614,-65.007484,37.668877,45.687283,178.2467,18.095348,-57.702873,-2.8605397,-29.05288,-34.88463,54.734245
29,6155.4756,57.537766,,4.9249864,-114.33255,-44.653183,-13.787557,7.4864264,-106.00659,-26.412477,-47.40965,-6.709648,57.717667,70.32192,19.965357,45.789738,60.270416,33.46104,72.092896,-75.86788,43.346348,51.61059,206.61159,20.96235,-66.84064,-1.8322589,-32.516827,-44.48983,62.102577
30,4588.473,37.79612,,3.1833754,-79.74593,-31.339989,-9.496324,5.417996,-75.3471,-19.293854,-32.991722,-4.130115,40.940025,48.827324,14.746347,32.025623,42.327255,23.68086,50.341797,-52.970585,30.774141,35.65528,147.28607,16.237337,-46.184505,-1.1721809,-22.66807,-27.87449,46.34479
31,5602.442,48.76232,,4.0942664,-104.186646,-40.53437,-13.127469,5.9479637,-93.64236,-22.175022,-41.215885,-7.7702503,49.754906,63.441444,18.779095,40.030846,54.22717,30.691347,65.59531,-66.762924,38.78486,47.548985,185.87721,18.704945,-60.09161,-3.153689,-29.505217,-36.88545,55.933212
32,6481.8403,63.46586,,4.9738436,-124.77493,-48.80983,-16.083233,7.4075623,-110.64457,-26.675661,-50.62092,-8.416188,60.412308,74.90301,21.955378,47.385094,65.36656,36.46397,78.72158,-79.322624,45.437565,56.077934,220.31102,21.447525,-72.81111,-3.9920454,-35.749905,-49.53356,64.62016
33,6258.6147,58.53761,,4.438108,-116.33961,-45.795727,-13.788512,7.862997,-107.98939,-26.965199,-46.925335,-7.209651,59.483932,71.916275,20.178728,47.601303,60.95688,34.11376,73.37089,-77.91367,45.983265,53.080463,209.96323,21.085123,-68.826416,-2.4590821,-32.41062,-44.277542,63.406654
34,7258.6724,71.41578,,6.290432,-137.87546,-53.587402,-17.087584,9.096806,-127.26227,-33.75838,-57.89028,-7.8345966,69.48664,86.443,23.837173,55.790714,72.87509,40.447437,88.0376,-92.548805,54.086807,64.02871,248.81686,23.996065,-81.034355,-1.5924356,-39.156223,-53.35887,73.191315
35,4632.896,37.57038,,3.7559915,-83.343445,-31.696495,-10.8866205,5.530853,-75.14618,-18.051016,-33.291603,-5.602874,39.73518,49.575123,15.600632,31.532734,43.436543,24.323364,52.008842,-52.64056,29.825983,37.925636,150.44342,15.66276,-47.318157,-1.9233692,-23.784954,-29.969181,45.8234
36,6491.3623,61.01254,,5.017374,-122.6284,-47.455635,-14.521413,8.077412,-111.43874,-27.082499,-49.69468,-7.669344,60.2398,75.24316,21.414026,48.942894,64.68095,35.675766,77.47057,-80.2573,46.362415,56.45135,220.64883,21.764633,-71.195015,-2.0253227,-35.186104,-45.26778,65.22689
37,7288.4697,74.525085,,5.1608815,-137.27614,-54.38121,-16.430603,10.153036,-130.1701,-34.160694,-57.37507,-8.098479,72.95295,86.23555,23.224152,56.566216,71.900925,40.36772,87.8022,-94.13135,56.168064,62.878235,250.55334,24.471395,-82.32222,-2.0439873,-38.743904,-56.35563,73.950066
38,6501.7563,62.321434,,4.947082,-122.46044,-48.088512,-14.237531,8.207372,-111.97528,-27.25994,-49.44308,-8.656928,61.72753,74.96295,21.559387,48.19464,65.00733,35.66787,78.20005,-80.520744,46.859863,55.334568,222.0648,21.803255,-71.41642,-3.0031195,-35.119404,-48.237984,65.14736
39,5706.9424,50.74865,,3.7478452,-104.69968,-41.101555,-13.775718,6.767046,-95.9667,-23.828436,-42.396114,-7.032839,51.765564,64.876526,19.302223,41.108074,55.02123,30.814095,67.00087,-68.15968,39.952217,48.38216,190.6478,19.42629,-61.511967,-2.6841965,-30.342985,-39.46359,57.188004
40,5096.2817,43.784847,,3.930552,-92.74982,-35.54677,-11.69856,6.2630935,-84.093346,-20.533548,-37.50257,-6.106048,45.45657,54.939934,17.116632,35.626038,48.483078,27.042212,58.117683,-59.726547,33.50905,40.94304,167.802,17.40446,-52.98534,-1.8282468,-25.738134,-34.062393,50.94927
41,5170.026,45.38567,,3.979436,-94.7699,-36.492935,-10.701033,6.0322237,-85.15958,-19.377653,-38.13746,-6.876001,45.683514,56.705875,17.105286,36.54373,49.38811,27.789877,59.537716,-60.274918,34.213768,42.243378,170.23201,17.42551,-54.096596,-2.6304421,-27.215351,-34.891132,51.612118
42,5850.809,52.73568,,4.811899,-109.902084,-42.761246,-13.773803,6.9728756,-99.22091,-23.408081,-42.799618,-8.453566,53.515427,66.661736,19.934698,42.083744,57.033916,31.851341,70.0974,-69.51561,41.102463,50.020924,196.57462,19.596373,-63.33589,-3.7770462,-30.818516,-42.47339,58.117474
43,5437.5024,46.417778,,4.5521097,-99.30917,-38.749153,-12.088535,6.5753183,-90.623314,-23.525356,-39.9279,-6.1982985,49.84659,60.320988,18.043402,39.741688,51.438538,28.752514,62.67724,-64.13456,37.615395,45.77159,178.55646,18.500584,-57.23958,-2.3761013,-28.089628,-35.082966,54.736294
44,5860.8877,55.326653,,4.6504464,-108.218796,-42.496563,-12.745213,6.0387425,-100.299034,-23.75801,-44.269176,-7.1918135,54.365784,66.63829,19.096191,43.212883,56.693882,31.271267,68.10977,-71.74034,41.002068,48.47166,195.73067,20.330517,-63.614693,-1.6267517,-30.523453,-39.87964,59.17924
45,7491.8184,77.30817,,6.9152055,-142.81537,-55.598385,-17.301003,9.608692,-133.18927,-33.883118,-59.47438,-7.8119326,73.10966,89.37221,24.200441,57.08882,75.28502,42.392246,90.99433,-97.24006,56.65791,65.73354,260.57074,24.864298,-83.29006,-1.5032208,-41.012978,-59.83876,75.58014
46,4265.118,31.734627,,3.1672287,-77.8665,-29.728603,-10.765815,3.72656,-67.203476,-14.540853,-28.890078,-6.2562366,34.192833,45.80645,14.812325,27.543251,39.71056,22.996178,47.973896,-46.086277,27.05254,34.44641,137.15039,14.196443,-42.618076,-3.9906602,-22.128214,-26.947702,41.393707
47,4867.6562,38.81068,,3.7676888,-87.77562,-33.614998,-10.745965,5.449298,-80.14723,-19.30279,-35.240063,-6.2455964,42.459984,53.67172,16.38845,33.14715,45.634518,25.778358,55.220634,-56.187664,32.423817,39.75646,158.04848,16.159958,-49.40063,-2.2401116,-25.777822,-32.89197,48.203342
48,5100.4854,42.0279,,3.908443,-93.68599,-36.8478,-12.125391,5.5042143,-83.56845,-19.646946,-37.146484,-6.60304,44.28921,56.467583,17.427856,34.963314,49.199566,27.39567,58.877506,-58.847717,34.116066,42.212185,167.56723,17.605202,-53.87849,-3.3078685,-26.400528,-32.929657,50.609592
49,5918.3057,54.025837,,4.7987843,-110.84779,-42.48068,-13.508131,6.5811167,-99.793106,-24.557285,-44.765503,-7.277664,54.403896,66.39808,19.650318,43.343464,57.753323,31.984753,69.55103,-70.904274,41.26116,49.470158,197.40042,19.826513,-63.940125,-3.3475108,-31.431877,-41.40142,59.560326
50,6302.392,55.984272,,3.984826,-119.74431,-47.19234,-16.873396,6.933348,-107.24683,-27.32334,-46.069073,-8.667692,58.240986,72.619194,20.44901,46.646812,62.321793,35.439926,75.423744,-76.05637,46.288223,54.83601,211.06342,20.908869,-69.42035,-5.662959,-33.39687,-45.062664,63.4965
51,4820.883,38.80467,,3.3002362,-86.900024,-33.54609,-11.470854,5.167785,-79.04362,-18.543043,-33.750404,-6.072478,41.65341,52.541916,15.925444,33.238182,45.391815,26.25876,54.347694,-55.396988,32.76719,39.335735,157.30711,16.272106,-48.78364,-2.455399,-24.772156,-30.726448,48.15576
52,7143.242,73.175735,,5.0954337,-133.92836,-52.68143,-17.423313,9.613922,-126.670074,-33.41538,-56.598698,-7.3865347,71.31726,83.256386,23.01138,55.515034,69.88021,39.354465,85.369934,-91.14039,54.199524,62.469273,243.95467,23.889751,-80.67385,-1.428107,-36.49546,-53.19542,72.37855
53,6573.5425,64.96785,,5.1062093,-122.016136,-49.318115,-14.789805,7.6638966,-114.67492,-28.61124,-50.525925,-6.7220583,61.842907,76.55309,21.403843,49.6932,64.86073,36.032673,77.59253,-83.267525,47.871372,55.779987,222.99152,22.554,-73.22472,-0.57457256,-35.14994,-46.84973,66.349655
54,6707.5747,65.19547,,4.7646484,-125.835846,-49.910275,-16.09,8.920898,-117.19426,-30.048748,-52.219128,-6.4994607,64.22703,78.903496,21.620731,50.711643,66.33013,36.63725,80.03285,-85.05012,49.908802,57.3736,227.18887,22.689573,-73.96971,-1.7618833,-35.339756,-50.070316,67.85896
55,5650.9956,51.500374,,3.9935327,-102.91525,-40.47133,-12.705683,7.039982,-95.79201,-23.95891,-42.033707,-5.9861264,52.423515,63.403618,18.7535,41.38612,54.12937,29.775728,65.41112,-68.86634,39.915386,47.21255,187.63403,19.639362,-60.657093,-1.4774511,-29.948587,-38.039238,57.155766
56,5480.3813,47.768692,,3.8801045,-101.15503,-39.03174,-12.34356,6.451185,-91.75606,-23.15366,-40.572216,-6.58821,49.48678,61.187756,18.187517,39.278423,53.0066,29.561085,63.498405,-64.83456,37.672688,45.638153,180.2581,18.069853,-57.498432,-2.547748,-28.872904,-38.049294,54.82632
57,5187.793,45.497936,,3.9856873,-93.1309,-35.807022,-11.137477,6.216625,-86.44248,-21.861609,-38.52556,-4.8781395,47.02775,56.704403,17.134693,37.019382,48.479137,27.409115,58.446312,-61.68777,35.88031,42.219177,169.74373,17.578867,-53.188778,-0.24555302,-26.453312,-33.365383,52.10929
58,4801.241,38.52587,,3.6268897,-89.29273,-34.645985,-12.306379,4.857194,-77.040085,-17.695004,-34.25777,-7.1629133,40.672497,51.887215,16.695938,31.910042,45.98159,26.039793,55.47189,-53.323914,31.925419,39.12475,155.85794,16.070742,-50.417007,-4.83358,-24.351374,-32.006363,47.280586
59,5292.6626,46.414204,,4.2211747,-95.56663,-36.883915,-10.816098,6.416474,-88.611565,-22.336103,-39.648376,-5.6492457,47.97728,58.319405,17.552721,38.0055,50.05566,27.234917,60.407684,-62.92576,35.8702,43.953133,173.71198,18.027025,-54.84073,-1.2328055,-27.23857,-34.65583,53.133404
60,5952.8477,54.993237,,4.3143463,-110.697495,-43.173508,-13.92446,7.3269644,-101.606285,-24.979462,-44.279434,-7.310213,54.80412,68.29036,19.43085,43.070484,58.34373,33.10046,70.575645,-72.62953,42.346596,50.157158,199.29872,19.919155,-63.694656,-2.9043584,-31.043823,-42.81447,59.69098
61,6731.8184,68.1325,,5.249918,-127.741714,-49.670982,-15.197819,8.52698,-117.87001,-28.915794,-52.754364,-7.5719013,65.22548,78.82094,21.888514,50.67984,66.67113,37.240143,80.653885,-84.75136,49.740875,57.30159,230.58456,22.867725,-75.28899,-2.1210957,-35.627823,-51.47846,68.02194
62,5610.0034,49.269318,,4.2829275,-102.583786,-40.04275,-12.743676,7.0694523,-94.99524,-22.770807,-41.77265,-6.6146936,51.230816,62.859043,18.549623,40.157276,53.36577,30.376102,64.201485,-67.18853,39.276146,46.378544,186.98235,18.941265,-59.496967,-1.6251802,-29.15826,-38.43415,55.991623
63,5676.2617,50.178646,,3.8298469,-104.40345,-40.891674,-12.772383,6.3465223,-95.15326,-23.63199,-41.97739,-6.0356545,51.31322,64.01588,18.745975,40.692375,55.335217,30.844345,65.56466,-67.85491,39.779747,46.865982,188.43433,19.257904,-59.48494,-2.730268,-29.557842,-38.30767,57.259956
64,6634.555,65.614426,,5.7584167,-124.57203,-48.48443,-14.658269,8.770052,-115.295395,-29.069162,-52.394444,-6.296836,63.75151,76.12704,21.792383,49.767487,65.518974,36.10221,78.47172,-82.79352,47.79161,56.51748,226.1025,22.39924,-73.224594,-0.5868422,-35.128582,-48.377945,66.62021
65,6353.333,59.221367,,4.903037,-119.05826,-46.721462,-14.624441,8.471469,-109.023895,-27.655333,-48.910686,-7.346074,59.43193,72.26005,20.839231,47.676594,62.449272,34.63167,75.1853,-79.64809,45.709717,53.886044,213.90402,21.370745,-70.257774,-1.9428465,-34.10004,-45.16933,64.14541
66,6785.0747,67.56864,,5.0467896,-129.11014,-50.203907,-15.888092,8.892936,-118.68671,-30.154993,-53.390213,-8.196747,65.53829,79.14255,22.096186,51.128933,67.32603,37.666782,81.4815,-85.42809,50.026955,58.329533,230.32988,22.359589,-75.4537,-2.2327116,-35.79819,-52.388542,68.37317
67,5301.3896,45.70669,,4.033915,-95.92778,-37.315815,-11.330094,6.4176807,-88.58449,-21.53379,-39.566563,-5.0664577,47.761967,58.10319,17.387232,37.679794,50.666946,27.904366,59.794235,-62.968895,35.909058,42.616856,175.33786,18.314505,-55.352966,-1.2010174,-27.420515,-35.064255,53.41558
68,6301.4336,57.64095,,5.694972,-117.34834,-45.22403,-13.675488,7.7757025,-108.081474,-27.461641,-47.859516,-7.805893,58.58698,72.61869,20.218622,47.428234,60.797134,34.548195,74.14312,-78.08721,45.454014,53.400497,211.25722,21.06715,-67.362404,-1.6122422,-33.548233,-44.832916,63.56598
69,5132.6675,43.99244,,3.800119,-94.88692,-36.51076,-12.419179,5.173416,-84.06586,-19.254122,-37.704918,-6.8334117,44.94345,56.135628,17.436573,35.484825,48.917713,27.992676,58.655052,-58.650616,34.427162,41.961853,168.47455,17.127514,-54.1294,-3.8276792,-25.957859,-34.970806,50.951084
70,5224.073,44.935516,,3.295631,-93.89402,-36.942085,-10.498148,5.984263,-87.03377,-21.17661,-38.06118,-5.972694,47.240112,57.597046,16.70904,36.982517,49.9156,27.747269,59.30483,-62.2696,35.842335,42.41949,171.14919,18.12941,-54.195705,-1.5373237,-26.828121,-33.846134,52.67962
71,6246.057,59.50484,,3.6375203,-114.7146,-45.22226,-13.679743,8.341515,-107.87615,-27.584167,-48.114998,-6.8981814,59.844498,71.3368,20.049625,46.375603,60.82109,33.502888,73.543976,-77.73732,45.302223,52.30298,210.31825,20.977325,-67.140785,-1.6234722,-33.591927,-45.923714,63.02957
72,4089.323,29.956757,,2.93679,-72.4103,-27.314486,-10.041531,4.3950505,-64.529434,-15.928148,-28.515442,-4.838261,33.5551,42.299267,13.847648,26.919481,37.54871,21.071987,44.99065,-44.814568,25.681883,32.50782,129.3263,13.80299,-40.263664,-2.607337,-20.472435,-25.11688,40.30198
73,5510.8853,45.146084,,4.2066455,-103.05664,-39.532547,-13.609773,6.1082067,-91.68729,-22.90712,-40.23399,-8.350938,49.06304,61.376354,18.833483,39.36617,53.691578,29.351595,64.86213,-64.94987,36.992718,47.147114,182.57059,18.322905,-58.705498,-3.323505,-30.312128,-37.257317,54.725784
74,5017.292,38.873993,,3.7724514,-92.132484,-36.070362,-12.163477,4.558028,-81.49606,-19.528732,-35.65182,-7.364355,42.777298,56.145054,17.086563,34.186314,48.48254,27.415506,57.98735,-57.71085,33.478703,41.780792,162.91785,16.647518,-51.71342,-3.9049354,-26.54665,-31.967804,49.837425
75,5882.0713,52.6937,,4.8372827,-108.4771,-42.521763,-13.209146,6.960489,-99.68121,-25.188715,-44.560577,-6.861067,53.182114,66.76092,19.216629,43.378117,57.218014,31.655151,68.72492,-71.971016,40.908726,49.370018,195.1019,19.575546,-63.163216,-1.8521135,-31.481602,-40.56461,59.01186
76,6089.314,56.8614,,4.768266,-109.62191,-42.93397,-12.383552,9.154018,-106.071365,-28.774405,-47.450294,-4.800601,58.62024,68.18369,19.106834,46.435234,57.355232,32.352783,69.09018,-77.23847,44.67142,49.9525,202.58054,20.759027,-64.241646,1.6685503,-31.288605,-41.674175,62.048523
77,4286.2534,33.056786,,3.676484,-74.218636,-28.314968,-8.913743,4.7144427,-69.58601,-17.673588,-30.06696,-4.4013133,36.773167,44.710087,14.026726,29.93334,38.624283,21.695562,46.2917,-49.224834,28.263515,33.375355,134.62703,14.873055,-42.621777,-0.7519418,-20.595833,-24.401203,43.17914
78,5027.8125,41.91227,,3.0907884,-92.74706,-36.709404,-11.342308,5.363901,-82.44779,-18.564539,-36.632774,-6.850662,43.17818,56.299473,17.26357,34.277718,49.46059,27.1761,58.329517,-58.435734,32.977436,41.52455,165.1159,17.08221,-52.771313,-3.5001073,-27.159622,-34.57977,49.87903
79,5785.6475,51.51679,,4.0229735,-109.657974,-43.61105,-14.951957,5.8865533,-97.08088,-22.811232,-42.670513,-7.311226,51.702248,65.52259,18.977966,41.425182,57.575695,32.095013,68.32664,-69.40235,40.877117,48.49596,191.79626,19.553902,-63.961937,-4.7603154,-30.339912,-39.46099,57.996395
80,5253.186,45.735912,,3.7720685,-95.8429,-37.236595,-11.858982,5.5118794,-87.56963,-21.482494,-38.23976,-6.931072,48.109737,57.82056,17.096571,37.63593,50.035194,27.78568,60.294987,-61.883705,35.960865,43.36175,172.68307,17.920898,-55.280796,-2.5596788,-27.617014,-34.51275,52.8578
81,5534.9995,50.635075,,4.014281,-98.05163,-38.20634,-11.838807,7.418435,-94.72547,-24.985748,-42.06433,-4.6171503,51.711212,60.828133,17.784588,40.720875,51.57536,29.485569,61.94282,-67.78703,39.34259,44.508873,181.79095,18.852057,-57.524284,0.5343833,-27.072914,-35.59028,56.049625
82,6298.67,60.49718,,5.3230023,-116.84623,-45.73859,-13.248167,8.383802,-109.64373,-27.031797,-48.927296,-6.121745,60.002235,71.92886,20.473156,47.064747,61.046104,33.728195,73.49054,-79.06148,45.55634,52.667484,212.47995,21.343359,-68.63172,-0.26543748,-33.38576,-45.357178,63.5065
83,6528.5728,63.670845,,5.5300226,-120.84977,-47.178505,-14.666241,8.110316,-113.323975,-29.567513,-50.10439,-7.3093853,62.113083,74.59091,20.849615,49.7809,63.812378,35.808773,77.24537,-81.80333,47.079044,56.01525,220.90633,22.130896,-71.48406,-1.393009,-34.83553,-46.901943,66.21908
84,5355.211,45.11485,,4.3051457,-97.56762,-37.617733,-11.568445,6.166371,-89.43924,-22.38475,-38.440914,-6.91116,47.982983,59.179398,17.725866,38.018806,51.055878,28.57508,61.4864,-63.347603,36.231518,44.74667,177.42476,18.451195,-55.72861,-1.6082568,-28.531246,-34.285248,53.726143
85,5245.994,42.638927,,4.2914724,-95.02353,-36.98627,-12.370601,5.801917,-86.67719,-22.244404,-38.894257,-5.667966,46.244946,57.722107,17.407795,36.822697,50.419567,27.932356,59.40482,-61.565575,35.243393,43.296543,171.84805,17.731447,-54.43107,-2.4651556,-27.20186,-34.59414,52.422386
86,4592.5215,36.05141,,3.6051054,-82.12735,-31.36221,-10.840636,4.5713687,-73.955315,-18.224524,-32.131474,-5.2637806,39.501965,48.44024,15.161776,31.622753,42.733055,24.758781,50.781128,-51.7456,30.693676,36.394245,146.86888,15.443285,-46.449974,-3.069036,-22.404064,-27.77635,45.94662
