,date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
18,34386.297,32.11323,13.5468445,5.0902557,-131.06973,-46.666576,-15.402287,8.196187,-131.83698,-32.226818,-49.96451,-5.60903,59.79466,67.628296,35.382584,48.104008,66.62605,40.12744,74.52972,-81.1735,40.751442,52.150326,258.684,44.41404,-61.475937,-0.674657,-33.412506,-24.842777,131.78177
19,35463.918,32.844025,13.605133,4.8314056,-134.73207,-48.413113,-16.175594,8.426793,-135.44571,-32.546745,-50.802097,-7.0564137,60.663204,70.70401,37.03618,49.721546,69.66145,41.75222,77.94384,-83.66442,42.15394,54.200413,268.08856,45.72986,-64.1341,-1.8971721,-34.584717,-25.908901,136.17566
20,29135.848,27.17064,11.931061,4.7826996,-114.83571,-40.30248,-12.363903,6.0108232,-110.45427,-24.268332,-42.34476,-7.5857067,49.36961,58.9961,31.593414,39.688076,58.26404,34.1864,65.35496,-66.36114,33.287746,45.34374,222.03387,36.88305,-53.334778,-3.1631005,-29.770203,-22.716358,109.54961
21,47088.305,45.04868,18.702736,6.7790527,-179.40857,-64.106384,-20.219288,11.129247,-180.14978,-43.59901,-69.48267,-7.918436,81.86821,93.03287,48.755737,65.62017,92.2448,55.616325,102.344536,-110.88629,55.2147,70.62089,355.02103,61.22194,-84.81289,-0.8491794,-45.783356,-34.15994,180.71182
22,27869.785,24.981882,11.019264,4.2795258,-108.84095,-38.363194,-11.410179,6.798192,-105.6433,-23.32638,-40.419018,-6.600786,46.022655,56.12632,30.828278,37.873398,54.893604,32.00007,61.886402,-64.39612,32.020607,43.49271,210.71017,35.519318,-50.014248,-1.1305686,-28.899826,-19.87312,104.17767
23,30772.578,28.647173,12.04287,4.6228333,-119.86536,-42.398205,-12.2157135,6.3172655,-116.19179,-25.37496,-44.813244,-7.0762615,51.283154,62.38096,33.793533,41.547665,62.068424,36.31453,68.43485,-70.69853,34.905025,47.829243,235.74509,39.22831,-55.00079,-2.05046,-32.04059,-23.45779,115.91399
24,36425.133,33.840054,13.566475,5.290909,-144.75616,-52.65237,-16.824955,6.127248,-137.42134,-28.769823,-52.172577,-9.758356,61.292767,73.72593,39.778122,49.433224,73.992325,43.638,81.70144,-83.80075,41.89254,56.687096,276.71085,47.099007,-68.46251,-5.011121,-37.120087,-26.735622,137.71527
25,30993.938,27.949377,11.320839,4.3663483,-121.29928,-43.87277,-13.56456,7.0294695,-117.0918,-25.397062,-45.054203,-7.1477146,52.184704,63.67489,34.13968,41.37818,62.079014,36.37108,69.53063,-70.95528,36.103848,48.29424,236.7352,40.13279,-56.18887,-3.298938,-32.312256,-23.682552,116.41292
26,28912.941,26.594957,11.154198,4.195587,-113.7561,-40.74519,-12.948849,5.4251146,-108.044876,-23.50065,-41.835724,-7.4206524,48.041622,58.99894,32.40767,39.025593,58.610523,34.66391,65.073265,-65.36645,32.596954,45.484863,220.69858,36.682938,-52.614006,-3.7772915,-29.906036,-21.983868,108.38008
27,24342.027,22.716143,8.904572,3.642273,-96.170555,-34.84329,-11.3753395,4.829137,-91.09697,-19.803534,-34.309063,-6.4966335,40.22414,49.566772,26.989517,32.749496,49.515003,29.450584,55.326786,-54.92623,27.551546,38.273033,186.42865,31.231972,-44.49654,-4.108573,-25.254623,-18.671406,91.372665
28,28365.16,25.467394,10.251007,3.3049316,-109.60787,-40.001453,-14.19458,6.002721,-106.36433,-25.72009,-40.516575,-6.7278805,46.828884,56.89061,30.74324,38.655067,56.841633,34.33113,63.112156,-65.75725,33.145496,44.4512,213.65195,35.622692,-51.536354,-2.9602673,-29.343323,-20.226475,107.78104
29,32897.2,30.57593,13.076523,4.783371,-126.5097,-45.543385,-14.110786,7.285283,-125.81867,-28.926203,-47.869152,-6.839754,56.275997,66.00239,34.55287,45.60425,65.31317,38.787613,72.28405,-76.78244,37.91225,50.160927,249.17943,42.940945,-59.400436,-1.8710071,-32.855103,-24.626713,125.4402
30,23032.617,21.756536,8.7367325,3.1172485,-87.43254,-31.894634,-9.682606,5.2975664,-88.09964,-20.91385,-33.27537,-4.1885395,40.020016,46.12819,23.953888,31.910349,45.490788,26.982712,50.46184,-53.545265,27.31167,34.7648,175.14882,31.05378,-41.55886,-1.1812984,-22.874725,-16.855694,88.27482
31,29346.156,26.748007,10.679115,3.990631,-115.00911,-41.317425,-13.428459,5.807927,-110.53823,-24.14586,-41.597805,-7.9339542,48.56628,59.65506,32.081085,39.875534,58.618137,35.422935,65.764595,-67.538925,34.08492,46.246464,223.18716,37.15229,-53.59616,-3.2735112,-29.801819,-21.161846,110.62245
32,35025.402,33.093273,13.810997,4.829895,-138.37453,-49.810795,-16.486645,7.209691,-131.57204,-29.224062,-51.1217,-8.601332,58.883038,70.221924,38.774902,47.191074,70.971954,42.45259,78.93551,-80.2908,39.660603,54.463142,266.41446,44.20971,-64.51763,-4.174897,-36.134125,-26.856358,131.57784
33,33567.22,31.004122,12.6833725,4.319153,-128.78801,-46.71612,-14.111774,7.6460466,-128.27693,-29.55187,-47.37867,-7.355337,57.98495,67.47149,35.001114,47.40612,66.07475,39.58278,73.5664,-78.85992,40.11622,51.57683,253.3917,43.2612,-61.104156,-2.5331318,-32.747406,-24.53175,128.61305
34,40182.055,36.394543,15.415123,6.0799255,-153.29654,-54.718662,-17.527355,8.825994,-152.2734,-37.27686,-58.48689,-8.000406,67.65579,80.830185,42.84941,55.55057,79.32921,47.339302,88.28426,-93.72698,46.85427,62.112335,302.42053,51.00979,-71.541336,-1.6194316,-39.590088,-28.515835,152.84166
35,23303.457,21.650904,9.068359,3.666832,-91.479095,-32.25969,-11.115181,5.406316,-87.85449,-19.524817,-33.578728,-5.7003,38.85082,46.82203,25.637741,31.419842,46.711002,27.751228,52.134113,-53.210564,26.50501,36.958916,179.06075,29.670406,-42.544464,-1.9668514,-24.005814,-17.879486,87.08539
36,35087.848,32.057632,13.973328,4.871338,-135.93338,-48.42024,-14.869808,7.851323,-132.5583,-29.68471,-50.183483,-7.8297634,58.716167,70.53503,37.617294,48.74047,70.20999,41.488976,77.68017,-81.240074,40.43263,54.82261,266.84003,45.043526,-63.134033,-2.0742695,-35.562225,-24.973911,133.06456
37,40382.297,37.664692,15.559654,5.007904,-152.61305,-55.534405,-16.846508,9.833821,-155.90898,-37.73624,-57.964783,-8.272989,71.004425,80.639725,41.513626,56.321728,78.24367,47.24125,88.04803,-95.33513,48.577026,61.00607,304.6198,52.302414,-72.638954,-2.0939534,-39.17169,-29.79855,154.75024
38,35156.03,32.611217,14.010948,4.804413,-135.74242,-49.07008,-14.576138,7.9756975,-133.22482,-29.885698,-49.928642,-8.850237,60.155163,70.27711,37.927475,47.99626,70.57269,41.479332,78.41216,-81.507645,40.847584,53.74748,268.62424,45.145325,-63.323647,-3.1124852,-35.494568,-26.288334,132.86952
39,30011.648,27.626066,10.847092,3.659027,-115.58996,-41.899204,-14.098545,6.5952044,-113.40414,-26.007524,-42.7926,-7.1729603,50.513912,60.979965,33.16684,40.947197,59.49683,35.571716,67.17484,-68.956665,35.06627,47.0497,229.15706,38.981064,-54.819542,-2.7723725,-30.651062,-22.351803,113.60979
40,26160.945,24.514467,10.7458725,3.8339996,-102.08084,-36.20393,-11.952789,6.1110277,-98.799065,-22.302538,-37.839394,-6.218008,44.40057,51.794174,28.677078,35.49305,52.271595,31.015,58.26244,-60.39843,29.632223,39.873135,200.62831,33.907124,-47.45938,-1.8667899,-25.984314,-19.838894,98.89719
41,26620.967,25.238226,10.617043,3.880783,-104.361435,-37.173634,-10.923824,5.888997,-100.10697,-21.007624,-38.481907,-7.011236,44.620586,53.428818,28.654099,36.40615,53.270374,31.915672,59.687077,-60.95481,30.228746,41.128387,203.65533,33.959106,-48.420868,-2.7151806,-27.481064,-20.229534,100.443344
42,30932.094,28.497393,11.716431,4.675644,-121.484215,-43.601894,-14.096565,6.792775,-117.42186,-25.533773,-43.201107,-8.639971,52.20843,62.627357,34.488556,41.917797,61.72542,36.830215,70.28178,-70.33306,36.03195,48.6292,236.58267,39.415173,-56.389046,-3.9429982,-31.133148,-23.720821,115.8315
43,28301.168,25.702078,10.438782,4.427948,-109.49076,-39.486637,-12.355331,6.4110765,-106.82059,-25.665918,-40.294044,-6.3129826,48.6551,56.772194,30.565842,39.58786,55.53484,33.077217,62.836872,-64.871346,33.10044,44.532513,214.0387,36.637875,-51.136513,-2.4451268,-28.36705,-20.319683,107.78587
44,30996.754,29.623495,11.93782,4.521744,-119.576256,-43.330326,-13.0335045,5.8952684,-118.75426,-25.928133,-44.688988,-7.336935,53.031734,62.60572,32.738403,43.041027,61.348774,36.12613,68.28747,-72.591576,35.947712,47.13598,235.52472,41.301487,-56.628815,-1.6553642,-30.834015,-22.542301,118.37851
45,41753.438,38.79231,16.144905,6.670868,-158.93324,-56.785374,-17.748592,9.3146715,-159.68765,-37.41927,-60.09228,-7.9769993,71.15578,83.51846,43.644745,56.841396,82.01619,49.73474,91.25155,-98.4944,48.982063,63.751324,317.31937,53.37648,-73.463425,-1.5261203,-41.474396,-31.271702,158.8644
46,21078.328,18.87226,7.394836,3.1017227,-85.32041,-30.244968,-10.990616,3.662694,-78.187836,-15.620757,-29.127094,-6.3726406,33.46873,43.32321,24.083168,27.449259,42.615574,26.164963,48.086597,-46.565025,24.13862,33.596016,162.6152,26.206726,-38.452477,-4.173402,-22.32808,-16.397724,77.09608
47,24743.85,22.229708,9.650436,3.6780396,-96.470795,-34.224644,-10.97015,5.327733,-93.96515,-20.92385,-35.549984,-6.361685,41.494617,50.619637,27.20922,33.026413,49.131016,29.495544,55.356083,-56.808273,28.712484,38.727375,188.4975,30.866646,-44.352818,-2.3011258,-26.02452,-19.283836,92.53717
48,26187.129,23.71385,9.740501,3.8128357,-103.13758,-37.537373,-12.393383,5.3806505,-98.15547,-21.309065,-37.479046,-6.729887,43.268703,53.208298,29.308823,34.833626,53.06226,31.440628,59.024723,-59.506798,30.146078,41.098274,200.33595,34.4036,-48.232216,-3.4386837,-26.655426,-19.30177,98.10649
49,31365.602,29.059519,12.318832,4.663147,-122.556496,-43.31403,-13.821899,6.416646,-118.12892,-26.829664,-45.19154,-7.4255047,53.06863,62.3841,33.893066,43.17092,62.52248,36.99224,69.733574,-71.74279,36.165085,48.098408,237.61809,40.00432,-56.908638,-3.4811985,-31.755005,-23.235615,119.29501
50,33852.324,29.907568,12.001579,3.8859406,-132.65523,-48.149906,-17.305351,6.754842,-127.35607,-29.957521,-46.51155,-8.861368,56.782375,68.11898,35.570465,46.456753,67.58966,41.200874,75.626274,-76.97385,40.370724,53.267452,254.77502,42.801605,-61.613388,-5.9919825,-33.747528,-24.882488,128.83217
51,24455.66,22.226912,8.301292,3.2295685,-95.48412,-34.15405,-11.717815,5.056325,-92.615135,-20.074327,-34.042866,-6.1834507,40.712162,49.572853,26.283524,33.117,48.86365,30.072647,54.480366,-56.00625,29.003645,38.321045,187.57672,31.13795,-43.81733,-2.5292237,-25.005737,-18.245945,92.42762
52,39408.023,37.114857,15.272881,4.945633,-148.79654,-53.787746,-17.8754,9.319661,-151.53348,-36.88535,-57.178055,-7.5378437,69.42442,77.90369,41.05188,55.276432,75.99312,45.995796,85.60714,-92.29587,46.947647,60.61278,296.26605,50.721703,-71.23397,-1.4476787,-36.89044,-28.445446,150.80182
53,35627.574,33.723244,13.759018,4.955887,-135.23729,-50.332798,-15.147518,7.4553423,-136.58057,-31.417849,-51.02547,-6.852545,60.26675,71.74058,37.59558,49.4867,70.409775,41.92517,77.80254,-84.29758,41.69073,54.176308,269.7922,47.134514,-64.87156,-0.5653888,-35.525543,-25.676144,135.82341
54,36510.92,33.818447,13.556259,4.630615,-139.58147,-50.940975,-16.493656,8.6579485,-139.71547,-33.05061,-52.740704,-6.623163,62.57217,73.902695,38.058517,50.499596,72.04317,42.66458,80.251335,-86.108345,43.386566,55.710308,275.08475,47.495827,-65.50887,-1.7970744,-35.71808,-27.090778,139.54745
55,29655.035,27.956514,10.837387,3.8942719,-113.56999,-41.252766,-12.992668,6.8571672,-113.18863,-26.154634,-42.425705,-6.094572,51.151104,59.620125,32.028137,41.2238,58.509937,34.31414,65.579796,-69.67397,35.035328,45.922085,225.38489,39.52507,-54.083344,-1.4991962,-30.251251,-21.696445,113.53287
56,28572.188,26.306028,11.316689,3.7857056,-111.57832,-39.7764,-12.618656,6.291814,-108.2148,-25.247183,-40.94624,-6.7146053,48.306515,57.573242,30.861572,39.126972,57.2681,34.054474,63.66074,-65.58174,33.148705,44.403812,216.16377,35.559044,-51.359932,-2.6272767,-29.160904,-21.701092,107.99878
57,26732.012,25.288786,10.062721,3.8867645,-102.51096,-36.47064,-11.373894,6.06635,-101.68164,-23.79352,-38.87469,-4.9556713,45.92362,53.427452,28.713669,36.87941,52.267246,31.456825,58.592136,-62.388397,31.637217,41.105026,203.04694,34.33837,-47.635456,-0.23078838,-26.708908,-19.508831,101.60576
58,24334.816,22.097136,8.7643585,3.5430908,-98.18098,-35.280895,-12.580261,4.7565966,-90.166504,-19.127539,-34.556156,-7.307123,39.760426,48.966072,27.827278,31.795328,49.513416,29.809532,55.608143,-53.903603,28.289621,38.117264,185.77734,30.651203,-45.234413,-5.086961,-24.579514,-18.861137,90.416595
59,27389.086,25.700476,10.794762,4.1119537,-105.26127,-37.57439,-11.042461,6.258458,-104.346436,-24.327017,-40.011124,-5.7479877,46.84386,54.921547,29.563004,37.86054,54.00736,31.247017,60.55988,-63.644638,31.62868,42.77832,207.99345,35.45218,-49.064323,-1.2442714,-27.504593,-20.118816,104.00748
60,31587.865,29.4792,11.599091,4.2009735,-122.386055,-44.024906,-14.25235,7.1324205,-120.37071,-27.306276,-44.699375,-7.4590893,53.45608,64.12952,33.434845,42.899376,63.176792,38.348694,70.76165,-73.49434,37.075058,48.760487,239.99889,40.242043,-56.69758,-3.0070202,-31.361572,-23.874668,119.60953
61,36671.11,35.04084,13.83651,5.0925903,-141.75034,-50.6952,-15.569805,8.281423,-140.55684,-31.763529,-53.282936,-7.729166,63.537457,73.82677,38.63156,50.467964,72.42235,43.402588,80.874535,-85.804855,43.246918,55.641003,279.36954,47.971573,-66.63691,-2.1753323,-36.010284,-27.703297,139.95062
62,29394.225,26.972815,11.238205,4.1709595,-113.19488,-40.813206,-13.031918,6.885442,-112.20594,-24.816133,-42.161427,-6.7418957,49.995983,59.11721,31.60698,40.001312,57.665287,35.040977,64.36614,-67.97091,34.498085,45.11787,224.56955,37.7492,-53.08368,-1.6537181,-29.450134,-21.87865,110.7612
63,29815.992,27.37483,10.999992,3.7375793,-115.25456,-41.683918,-13.061573,6.191228,-112.40081,-25.786089,-42.368694,-6.145548,50.0758,60.185455,32.012573,40.53365,59.844364,35.60839,65.73385,-68.64731,34.921364,45.587914,226.38634,38.55237,-53.07331,-2.8214219,-29.855164,-21.82034,113.781525
64,36029.207,33.993504,14.741905,5.5756226,-138.14372,-49.476635,-15.01141,8.513799,-137.35236,-31.937654,-52.91831,-6.4144497,62.112408,71.34851,38.42566,49.560585,71.14137,42.010185,78.68478,-83.8161,41.62427,54.886265,273.71448,46.722847,-64.87145,-0.57793534,-35.503876,-26.34985,136.48967
65,34184.617,31.296083,13.498962,4.7624664,-131.87573,-47.666462,-14.976406,8.228337,-129.56033,-30.333735,-49.389397,-7.496092,57.934643,67.78817,36.395523,47.48101,67.731186,40.214302,75.38702,-80.621346,39.887856,52.352684,258.34808,44.008354,-62.331112,-1.9873592,-34.460663,-24.930042,130.41656
66,37023.418,34.807022,14.788284,4.899338,-143.3081,-51.242573,-16.284527,8.63123,-141.574,-33.1714,-53.927124,-8.374529,63.839855,74.12252,39.077087,50.9146,73.15071,43.925232,81.70504,-86.49232,43.48481,56.6303,279.04807,46.617508,-66.77769,-2.293298,-36.183105,-28.09731,140.82016
67,27443.89,25.38273,10.999847,3.932907,-105.66923,-38.017117,-11.57259,6.259618,-104.313156,-23.42518,-39.928314,-5.1490345,46.635204,54.721565,29.226212,37.536484,54.682438,32.053703,59.94443,-63.688416,31.661486,41.48885,210.02155,36.17091,-49.507072,-1.2112418,-27.688965,-20.310894,104.67093
68,33846.08,30.620188,13.433769,5.5154114,-129.93346,-46.12929,-13.994915,7.5624437,-128.39117,-30.114225,-48.324757,-7.9707623,57.117153,68.118515,35.085037,47.233982,65.89751,40.11248,74.34127,-79.036156,39.67434,51.885067,255.01872,43.214283,-59.848267,-1.6401683,-33.90103,-24.779987,129.00163
69,26387.746,24.608625,9.984116,3.7091064,-104.49359,-37.191906,-12.696747,5.061757,-98.76536,-20.869394,-38.04417,-6.967329,43.90308,52.901077,29.326553,35.352543,52.751194,32.160194,58.801548,-59.30683,30.40927,40.85665,201.46591,33.2249,-48.44924,-3.9975674,-26.206924,-20.266987,98.90143
70,26959.01,25.035242,10.170143,3.2251434,-103.37245,-37.634014,-10.714676,5.8428545,-102.40776,-23.024073,-38.404716,-6.0807476,46.129444,54.253365,27.853668,36.84273,53.85271,31.864311,59.453434,-62.97879,31.605154,41.298363,204.79832,35.70777,-48.50659,-1.5617706,-27.088684,-19.736637,102.94208
71,33485.516,31.416918,13.479134,3.5532837,-126.94329,-46.127476,-13.999313,8.104039,-128.1365,-30.253073,-48.583508,-7.0341053,58.333767,66.9376,34.729767,46.186993,65.92409,38.83857,73.740074,-78.68083,39.54756,50.827938,253.83806,42.979973,-59.658062,-1.651929,-33.945343,-25.26569,127.69418
72,20028.914,18.005686,7.574676,2.879959,-79.19639,-27.774609,-10.244129,4.310025,-74.944725,-17.16017,-28.748287,-4.914736,32.84902,40.062317,22.2061,26.828377,40.24364,23.873863,45.094227,-45.275974,22.965132,31.720913,152.96674,25.294216,-36.39676,-2.6906102,-20.651794,-15.483379,74.66718
73,28765.27,25.130243,11.435646,4.098068,-113.73,-40.289967,-13.926975,5.9620867,-108.13013,-24.969576,-40.603878,-8.533884,47.89596,57.747513,32.19365,39.214268,58.02564,33.80114,65.028984,-65.69878,32.57569,45.85899,219.05307,36.19196,-52.401283,-3.4554513,-30.619781,-21.334522,107.76103
74,25669.773,22.259153,9.2176285,3.682602,-101.38416,-36.74053,-12.432705,4.467595,-95.61625,-21.176722,-35.966602,-7.5149555,41.80241,52.909798,28.61618,34.060467,52.271,31.464523,58.131687,-58.35344,29.606524,40.681877,194.54987,32.05004,-46.357998,-4.080882,-26.803482,-18.842678,96.313156
75,31132.75,28.479055,12.206238,4.699829,-119.86898,-43.356182,-13.512867,6.7808886,-117.99065,-27.54262,-44.984047,-6.99584,51.885693,62.718857,32.988724,43.20539,61.92937,36.592003,68.904686,-72.825775,35.869385,48.001892,234.73662,39.361958,-56.24053,-1.8918811,-31.80542,-22.855038,117.97635
76,32468.652,30.285398,12.86322,4.6340637,-121.16659,-43.779118,-12.659954,8.880635,-125.89896,-31.60303,-47.910313,-4.8760815,57.149334,64.03116,32.760513,46.246304,62.081394,37.439407,69.27117,-78.17423,39.02051,48.56326,244.11713,42.411774,-57.167854,1.6416863,-31.609741,-23.359318,125.308975
77,21205.129,19.51031,8.042236,3.5906372,-81.22477,-28.798233,-9.082993,4.6187334,-81.082344,-19.103647,-30.317175,-4.466486,35.975246,42.30436,22.552391,29.828112,41.42333,24.615173,46.399235,-49.746902,25.173155,32.560158,159.50084,27.792862,-38.455704,-0.74719536,-20.776703,-15.122292,81.09693
78,25735.098,23.660921,9.5840225,3.0281982,-102.07773,-37.39551,-11.58519,5.245427,-96.78201,-20.098349,-36.9592,-6.985113,42.191235,53.05272,28.975021,34.151424,53.350376,31.176193,58.474964,-59.08883,29.181852,40.434525,197.28447,33.1136,-47.274117,-3.6450207,-27.424591,-20.082996,96.40962
79,30514.586,27.96372,11.074303,3.9224396,-121.20748,-44.47389,-15.315327,5.74883,-114.77904,-24.861635,-43.070396,-7.4601345,50.452587,61.57625,32.493042,41.262657,62.325657,37.126183,68.50506,-70.21809,35.84286,47.159397,230.59521,39.306667,-56.92739,-5.0072947,-30.64795,-22.350613,115.54166
80,27141.41,25.395872,10.244423,3.6822357,-105.57335,-37.93591,-12.118362,5.388036,-103.06601,-23.36756,-38.58545,-7.068018,46.972225,54.460136,28.636444,37.49284,53.98476,31.910614,60.44681,-62.58721,31.705217,42.2077,206.71043,35.187687,-49.444702,-2.639953,-27.888092,-20.051418,103.36018
81,28918.064,27.576056,11.493629,3.9141235,-108.06912,-38.93008,-12.097538,7.220113,-111.873314,-27.313375,-42.45671,-4.6878414,50.46127,57.240913,30.036102,40.562004,55.686024,33.963142,62.10004,-68.57841,34.553947,43.314487,218.07881,37.523617,-51.38224,0.54524314,-27.336731,-20.557598,110.89902
82,33828.07,31.838995,13.8576355,5.162079,-129.36327,-46.657467,-13.553196,8.14449,-130.32957,-29.62729,-49.40622,-6.234167,58.486355,67.483086,35.621414,46.872448,66.17375,39.11297,73.686455,-80.02559,39.75979,51.17905,256.55655,43.936592,-60.937195,-0.25090137,-33.736267,-25.01373,128.85655
83,35332.047,33.179432,13.524567,5.358795,-133.91147,-48.1357,-15.019657,7.8828173,-134.90085,-32.503685,-50.598484,-7.458235,60.52804,69.934616,36.417526,49.573925,69.24498,41.651505,77.454185,-82.81033,41.030354,54.402798,267.16446,46.011024,-63.38158,-1.4110652,-35.206635,-25.699238,135.50204
84,27782.32,25.116156,10.776703,4.1921844,-107.52208,-38.326626,-11.818516,6.0180254,-105.364044,-24.381739,-38.789024,-7.0474873,46.849392,55.716835,29.916153,37.873775,55.112064,32.86296,61.642124,-64.07272,31.93365,43.54389,212.62587,36.513798,-49.831665,-1.635995,-28.814621,-19.944134,105.40198
