date,T1,T1_e,T1_c,T2,T2_e,T2_c,T3,T3_e,T3_c,T4,T4_e,T4_c,T5,T5_e,T5_c,T6,T6_e,T6_c
2016-04-03 05:20:00,20.79,0.0006048818105423,False,18.89,0.0001998450913466,False,21.6,0.0014222310449985,False,19.6,5.9842982009308045e-05,False,19.2,0.0025627593057289,False,11.8,0.1416330217396904,False
2016-04-03 05:30:00,20.79,0.0005668455034552,False,18.89,0.0001695924372412,False,21.6,0.0019231187879633,False,19.6,5.225077635261422e-05,False,19.2,0.0018500197633692,False,11.86,0.1733010617932911,False
2016-04-03 05:40:00,20.79,0.0005398375997552,False,18.89,8.794356189317867e-05,False,21.6,0.0009688055195148,False,19.6,5.1344782114049294e-05,False,19.23,0.0026905802902824,False,11.8,0.0852392778543075,False
2016-04-03 05:50:00,20.79,0.0005203405403531,False,18.89,6.756942349019458e-05,False,21.6,0.0004683067441511,False,19.6,4.714296679596505e-05,False,19.23,0.0006613764013222,False,11.83,0.1601287185047549,False
2016-04-03 06:00:00,20.79,0.0005059959730365,False,18.89,0.0001016393546247,False,21.6,0.0006215334456647,False,19.6,4.327092552559457e-05,False,19.29,0.0081486874454653,False,11.89,0.1629001703898499,False
2016-04-03 06:10:00,20.79,0.0004950720062711,False,18.89,0.0001409594591765,False,21.6,0.0007152661973669,False,19.6,4.0554679580982246e-05,False,19.23,0.0018207925513619,False,11.7333333333333,0.0291797920280497,False
2016-04-03 06:20:00,20.79,0.0004862840604269,False,18.89,0.0001806976556777,False,21.6,0.0006550697196508,False,19.6,3.778564801907051e-05,False,19.29,0.011482782390923,False,11.37,0.0001376001382726,False
2016-04-03 06:30:00,20.79,0.0004789095735409,False,18.89,0.0002197303184307,False,21.6,0.0006143266620347,False,19.6,3.545441446478308e-05,False,19.23,0.0026506644368695,False,11.0333333333333,0.0019991291063108,False
2016-04-03 06:40:00,20.79,0.0004723372913954,False,18.89,0.000254115784564,False,21.6,0.000605565012811,False,19.6,3.352790969076349e-05,False,19.2,0.00043529496892,False,10.86,0.0254157623652366,False
2016-04-03 06:50:00,20.79,0.0004663869154697,False,18.89,0.0002817686198337,False,21.6,0.0005969594932685,False,19.533333333333296,0.0037242969539476,False,19.2,0.000556096365326,False,10.8,0.0633625979664797,False
2016-04-03 07:00:00,20.79,0.0004609655389154,False,18.89,0.0003035616053326,False,21.6,0.000586751121009,False,19.6,0.0098215128580343,False,19.23,0.0037400290577265,False,10.89,0.1812707023815256,False
2016-04-03 07:10:00,20.79,0.0004559830561279,False,18.9266666666667,0.0003528377632727,False,21.6,0.00057974949028,False,19.6,0.0010439921462965,False,19.23,0.0004835724211356,False,11.03,0.2348846256318554,False
2016-04-03 07:20:00,20.79,0.0004512707228073,False,19.0,0.0022564891878573,False,21.6,0.0005757151231228,False,19.6,1.3385911151989209e-05,False,19.26,0.0039518918887714,False,11.13,0.2069823042950674,False
2016-04-03 07:30:00,20.79,0.0004469053804874,False,19.0,0.0013676374546776,False,21.6,0.0005726073055121,False,19.6,0.0002396198747738,False,19.2,0.0014674992539221,False,11.2633333333333,0.2554732183390966,False
2016-04-03 07:40:00,20.79,0.0004428823143476,False,19.0,0.000782178427471,False,21.6,0.0005700542418345,False,19.6,9.087672515333715e-07,False,19.2,0.0019658106588757,False,11.33,0.1733921635804713,False
2016-04-03 07:50:00,20.79,0.0004391971588134,False,19.1,0.0048780321843516,False,21.6,0.0005683250544826,False,19.6,2.8517679456869415e-05,False,19.26,0.0064893723487856,False,11.53,0.2922092763623347,False
2016-04-03 08:00:00,20.79,0.0004356866338289,False,19.1666666666667,0.0001530117458775,False,21.6,0.0005669617619424,False,19.6,2.718902556809216e-05,False,19.2,0.0015646264166571,False,11.8666666666667,0.4111165704781056,False
2016-04-03 08:10:00,20.79,0.0004324281411768,False,19.29,0.004673139751941,False,21.6,0.0005660538097436,False,19.6,1.907459241921392e-05,False,19.26,0.0109098018624881,False,12.1266666666667,0.2802062945530703,False
2016-04-03 08:20:00,20.79,0.0004294980494537,False,19.3566666666667,2.8418896797703143e-05,False,21.6,0.0005652372748591,False,19.6,2.799048685120991e-05,False,19.2,0.0025457934373117,False,12.33,0.248464165681988,False
2016-04-03 08:30:00,20.79,0.0004267355087736,False,19.4266666666667,3.7203248999916404e-07,False,21.7,0.0153173482749842,False,19.6,2.3838132765390815e-05,False,19.2,0.0025235537532716,False,12.4633333333333,0.1783433863037972,False
2016-04-03 08:40:00,20.82333333333329,0.0029125474702993,False,19.5,3.56409145751968e-05,False,21.7,8.18194448948035e-05,False,19.6,2.326425397769988e-05,False,19.2,0.000313269906328,False,12.9,0.4879183227947219,False
2016-04-03 08:50:00,20.82333333333329,0.0006304081740561,False,19.66333333333329,0.0058171888102428,False,21.7,0.0002285778011719,False,19.6666666666667,0.0051285574837641,False,19.29,0.0152366845610607,False,13.2933333333333,0.346985071327502,False
2016-04-03 09:00:00,20.82333333333329,0.000373966013546,False,19.996666666666705,0.0487708206790462,False,21.6333333333333,0.0011772562082905,False,19.73,0.0013043729772384,False,19.29,7.912028664721522e-05,False,13.7566666666667,0.4664865231000533,False
2016-04-03 09:10:00,20.89,0.0075574762523408,False,20.39333333333329,0.0551463791169134,False,21.6,0.000206156156637,False,19.8566666666667,0.0108474045174747,False,19.29,0.0015204478040336,False,14.09,0.320464854734951,False
2016-04-03 09:20:00,20.89,0.0007505330774525,False,20.933333333333305,0.1191185997845572,False,21.6,0.0015734509006143,False,20.05,0.0213117406913081,False,19.29,0.0005505258534336,False,14.6,0.5504680613697586,False
2016-04-03 09:30:00,20.89,0.0002392963888356,False,21.63,0.1940143327746531,False,21.6,0.0005185391107807,False,20.1333333333333,3.932839028332206e-05,False,19.29,0.0009074402405181,False,15.075,0.4532519611768671,False
2016-04-03 09:40:00,20.89,0.0003345305524359,False,22.0966666666667,0.0195598878940141,False,21.6666666666667,0.0078866456173736,False,20.26,0.0123468055511121,False,19.29,0.0006978985921537,False,15.56,0.4795518648247838,False
2016-04-03 09:50:00,20.963333333333296,0.0079800055263192,False,22.495,0.0166421849881359,False,21.7,0.0014461252931504,False,20.4266666666667,0.0160031096103482,False,19.29,0.000830321953073,False,16.0966666666667,0.5883307744029252,False
2016-04-03 10:00:00,21.0,0.0037780958373332,False,22.86,0.0087425182210513,False,21.7,9.714891260954082e-05,False,20.56666666666669,0.0036174741562181,False,19.29,0.0008193661653436,False,16.3566666666667,0.2292219686599804,False
2016-04-03 10:10:00,21.0,0.0003691287165565,False,23.06666666666669,0.0034545991580076,False,21.76,0.0077512311794797,False,20.6333333333333,0.0004859936055098,False,19.29,0.0008735192389226,False,16.7,0.3829398444517565,False
2016-04-03 10:20:00,21.1,0.0137851734552535,False,23.23,0.0019831273567163,False,21.79,0.0016009156583109,False,20.76,0.0151278063589952,False,19.29,0.000885170543153,False,16.8266666666667,0.1454120892898156,False
2016-04-03 10:30:00,21.1,0.0008157972298796,False,23.3566666666667,0.0045219413563666,False,21.79,0.000116895967914,False,20.82333333333329,0.000219453705086,False,19.29,0.0009083597772055,False,17.0966666666667,0.2927168388249501,False
2016-04-03 10:40:00,21.2,0.0122088910442833,False,23.533333333333296,2.5668678442671856e-05,False,21.79,0.0008205677404126,False,20.89,0.003367898711958,False,19.29,0.000918158612732,False,17.43,0.3690096248094978,False
2016-04-03 10:50:00,21.2,0.0007790449634193,False,23.6,0.0102600769548732,False,21.8566666666667,0.0097017560233436,False,20.9266666666667,0.0010651769907398,False,19.39,0.0170231498643349,False,17.39,0.0581222968278688,False
2016-04-03 11:00:00,21.23,0.0016296958501974,False,23.7,0.0001116715144599,False,21.82333333333329,0.0007242120805535,False,21.0,0.0057569137425161,False,19.32333333333329,0.0029384264995803,False,17.4633333333333,0.2147131287609324,False
2016-04-03 11:10:00,21.29,0.0061835031569002,False,23.7,0.0136705749906834,False,21.89,0.010192999982182,False,21.1,0.0078837550363098,False,19.39,0.0146929606625869,False,17.6,0.2509924227722527,False
2016-04-03 11:20:00,21.32333333333329,0.0029014410085471,False,23.79,0.0002550799297401,False,21.89,0.0002948282249504,False,21.1666666666667,0.0017286486985972,False,19.32333333333329,0.0034547665716922,False,17.6666666666667,0.1731758729648767,False
2016-04-03 11:30:00,21.4175,0.012669917933736,False,23.8566666666667,0.0010090077542393,False,21.89,0.0006249160794774,False,21.23,0.005155339041003,False,19.39,0.0152243501423161,False,17.7,0.2255920231471821,False
2016-04-03 11:40:00,21.5,0.0125785212767368,False,23.89,0.0011039273933507,False,22.0,0.0216155412053922,False,21.29,0.0050018236049449,False,19.32333333333329,0.0035675569456127,False,17.76,0.2872377541731652,False
2016-04-03 11:50:00,21.533333333333296,0.0035289399811028,False,23.82333333333329,0.0132140759465794,False,22.0,4.946035915054381e-06,False,21.29,0.0001295965593831,False,19.32333333333329,0.0034035165975759,False,17.79,0.2671600811005561,False
2016-04-03 12:00:00,21.6,0.0080047964760163,False,23.8566666666667,0.0001250569562752,False,22.033333333333296,0.0033579321617068,False,21.3566666666667,0.0134629240268927,False,19.39,0.0074728184342618,False,17.8566666666667,0.366188447757356,False
2016-04-03 12:10:00,21.7,0.0164102487861235,False,23.79,0.0155656806447603,False,22.1,0.0102159205825594,False,21.39,0.00140175035508,False,19.39,0.0007115492753743,False,18.033333333333296,0.5620030547523336,False
2016-04-03 12:20:00,21.76,0.0077861989335159,False,23.79,0.0001947974435112,False,22.1,0.0002014185325242,False,21.463333333333296,0.0108824166703897,False,19.39,0.0013709292680956,False,18.166666666666696,0.5286176305057756,False
2016-04-03 12:30:00,21.89,0.0242595264808276,False,23.79,0.0014491558391834,False,22.1,0.0011962936785131,False,21.5,0.0031449512025574,False,19.39,0.0010209631923586,False,18.32333333333329,0.6626095220212306,False
2016-04-03 12:40:00,21.963333333333296,0.0120549025317053,False,23.79,0.0005594189287163,False,22.1333333333333,0.0065100351794887,False,21.5,0.0015647169529984,False,19.39,0.0011604826086201,False,18.595,0.9369559682759028,False
2016-04-03 12:50:00,22.0,0.0041424119845032,False,23.79,0.0002572755106317,False,22.2,0.0098025439145565,False,21.5,0.0044909692405781,False,19.39,0.0010655638072872,False,18.9966666666667,1.2271284078750475,False
2016-04-03 13:00:00,22.06666666666669,0.0094077409682325,False,23.7,0.0100082414434292,False,22.2,0.0002714856599049,False,21.5,0.0029626257637573,False,19.39,0.0011355375899526,False,19.32333333333329,1.1527897533439468,False
2016-04-03 13:10:00,22.1333333333333,0.0104517935930536,False,23.675,0.0001435491815209,False,22.26,0.0105549318274078,False,21.5,0.0031962877292244,False,19.463333333333296,0.0114838397782629,False,19.39,0.787997278879421,False
2016-04-03 13:20:00,22.2,0.0105603095353579,False,23.6,0.0080240573211628,False,22.29,0.0039614035711215,False,21.6,0.0255455368105326,False,19.5,0.0033536745613673,False,19.463333333333296,0.899203422269906,False
2016-04-03 13:30:00,22.29,0.0177261659860608,False,23.6,4.009442651296903e-05,False,22.29,0.0011256866632552,False,21.6,1.825066297898352e-05,False,19.4266666666667,0.0013796247626965,False,19.39,0.5930220811737769,False
2016-04-03 13:40:00,22.3566666666667,0.0137119313788997,False,23.533333333333296,0.0065114716029327,False,22.29,0.0026926147928693,False,21.6,0.0065738207101824,False,19.5,0.0151320856675738,False,19.39,0.7198485217113291,False
2016-04-03 13:50:00,22.39,0.0071712231831858,False,23.5,0.0003656191438494,False,22.29,0.0031401439461856,False,21.6,0.0060933274858691,False,19.5,0.0002174922847189,False,19.32333333333329,0.618118120957227,False
2016-04-03 14:00:00,22.463333333333296,0.0165093573603688,False,23.5,4.20550350099802e-09,False,22.29,0.0028547266147156,False,21.6,0.0040101190120914,False,19.5,0.0022049613507988,False,19.263333333333296,0.6473669856158583,False
2016-04-03 14:10:00,22.533333333333296,0.0176099222961118,False,23.39,0.012484863806539,False,22.32333333333329,0.0076784918278408,False,21.6,0.005940056510881,False,19.5,0.0009897195413941,False,19.53,1.3357703367286389,False
2016-04-03 14:20:00,22.6,0.0169344138639284,False,23.39,0.000858342647925,False,22.39,0.0123219959307696,False,21.6,0.005310852360126,False,19.5,0.0015845467714825,False,19.463333333333296,0.6482100819796188,False
2016-04-03 14:30:00,22.6,0.0049303921348475,False,23.39,9.881335580720368e-05,False,22.5,0.019599829101935,False,21.6666666666667,0.0203711489549473,False,19.5,0.0013006227673031,False,19.39,0.8187063145757663,False
2016-04-03 14:40:00,22.6,0.0051653576106766,False,23.39,2.025041198940528e-05,False,22.5,0.0001961585403478,False,21.6,0.0005358282594533,False,19.5,0.001491062084824,False,19.56666666666669,1.3840252487426683,False
2016-04-03 14:50:00,22.6666666666667,0.0213429007954998,False,23.29,0.0081859062004894,False,22.5,0.0031413154829351,False,21.6,0.0147612340567869,False,19.5,0.0014646656381955,False,19.76,1.2589513866439577,False
2016-04-03 15:00:00,22.6333333333333,0.0028300259138759,False,23.29,0.0009738845136248,False,22.5,0.005158286603546,False,21.6,0.0055157298223641,False,19.5,0.0015358790151367,False,20.033333333333296,1.625333512975997,False
2016-04-03 15:10:00,22.7,0.0229898120930008,False,23.26,0.0014328851795812,False,22.6,0.0265925439097923,False,21.6,0.0048724387679251,False,19.6,0.0194095287291569,False,20.1,1.265894522709426,False
2016-04-03 15:20:00,22.7,0.0111811036548168,False,23.2,0.0024582144082524,False,22.6,0.0005527011876984,False,21.6,0.008264204295265,False,19.6,0.000512994574965,False,20.32333333333329,1.7186120717942126,False
2016-04-03 15:30:00,22.7,0.009672300507227,False,23.1666666666667,0.0003467345248067,False,22.6,0.0031820265395801,False,21.6,0.0066116085095566,False,19.6,0.0026849557698007,False,20.463333333333296,1.473274936465021,False
2016-04-03 15:40:00,22.7,0.0119719045446252,False,23.1,0.0040786278340963,False,22.6,0.0060422179174204,False,21.6,0.0077404608536746,False,19.6,0.0013385632018617,False,20.2933333333333,0.8511521798698969,False
2016-04-03 15:50:00,22.7,0.0126954190526156,False,23.06666666666669,0.0004937951363929,False,22.6333333333333,0.0109178466237399,False,21.6,0.0079040906684533,False,19.6,0.0018641902506352,False,20.1,0.9091047522518813,False
2016-04-03 16:00:00,22.7,0.013340398041182,False,23.0,0.0044889243472425,False,22.7,0.0150143447345179,False,21.6,0.0078343810806111,False,19.6,0.001568461413408,False,19.895,0.7787476745175714,False
2016-04-03 16:10:00,22.7,0.0145814026915466,False,22.89,0.0101051332805304,False,22.7,0.001868936754763,False,21.6,0.0083445058111103,False,19.6,0.0017835529697187,False,19.763333333333296,0.8331217360786521,False
2016-04-03 16:20:00,22.7,0.015636255383142,False,22.82333333333329,0.0028398049532797,False,22.7,0.0050586614385246,False,21.533333333333296,0.0006258649637696,False,19.6,0.0017817812791328,False,19.963333333333296,1.5830237797684044,False
2016-04-03 16:30:00,22.7,0.0164346914926134,False,22.79,0.0013596755996347,False,22.7,0.0067462224933841,False,21.5,0.0079983813375292,False,19.6666666666667,0.0120948196870684,False,20.1,1.3984967960417305,False
2016-04-03 16:40:00,22.7,0.01715793781972,False,22.76,0.0013065617140614,False,22.7,0.0058670162760244,False,21.56666666666669,0.0259923939205799,False,19.6666666666667,0.0010499333054941,False,20.1,1.2648045916133592,False
2016-04-03 16:50:00,22.7,0.0177816096357126,False,22.7,0.0036459495268355,False,22.7,0.0057423353288321,False,21.5,0.0006794273067498,False,19.7,0.0073321109847164,False,20.1,1.424260469956938,False
2016-04-03 17:00:00,22.6,0.0012438601866598,False,22.56666666666669,0.0158871428236406,False,22.6666666666667,0.002034344556809,False,21.5,0.0169777289411285,False,19.7,0.0013449629541718,False,20.033333333333296,1.1954933933660896,False
2016-04-03 17:10:00,22.6,0.0171390550852815,False,22.5,0.002526122265408,False,22.533333333333296,0.0016944658042919,False,21.5,0.0068113618908682,False,19.7,0.0025951496862398,False,19.76,0.7865200652566887,False
2016-04-03 17:20:00,22.5,0.0019635111093521,False,22.3566666666667,0.0231168570941856,False,22.5,0.0094995266408659,False,21.5,0.0061127578410378,False,19.7,0.0018879499706962,False,19.7,1.2640101818606475,False
2016-04-03 17:30:00,22.5,0.0175455563621653,False,22.29,0.0030226170466282,False,22.5,0.010088773418829,False,21.39,0.0001044662034197,False,19.7,0.0022508028522133,False,19.56666666666669,0.9740495644520628,False
2016-04-03 17:40:00,22.5,0.0230282338488905,False,22.2,0.0099716387898662,False,22.533333333333296,0.01049012587101,False,21.39,0.0183722934782506,False,19.7,0.0021366425686573,False,19.36,0.8576490685463872,False
2016-04-03 17:50:00,22.5,0.0218444078964239,False,22.1333333333333,0.0041266972742557,False,22.6,0.0163981319523012,False,21.3566666666667,0.0012810313877835,False,19.7,0.002290246660268,False,19.2,1.0304893915030755,False
2016-04-03 18:00:00,22.445,0.009260552738799,False,22.1333333333333,3.1799585042229893e-06,False,22.6,0.0027015852561454,False,21.3566666666667,0.008336232957049,False,19.7,0.0023098220326937,False,19.1333333333333,1.1484371215550782,False
2016-04-03 18:10:00,22.39,0.0086144575621526,False,22.2,0.0029633732933142,False,22.6,0.0056099039409311,False,21.29,0.0004490045635262,False,19.7,0.0023783406721485,False,19.0,0.9931871500193664,False
2016-04-03 18:20:00,22.39,0.0216190858934076,False,22.2,0.0003799364507722,False,22.6,0.0068431337882068,False,21.29,0.0123895011367507,False,19.7,0.0024048311474324,False,18.9266666666667,1.20126017309498,False
2016-04-03 18:30:00,22.39,0.0217848654364295,False,22.2,1.7907680012266691e-06,False,22.6,0.0058047118620017,False,21.29,0.0064203041643135,False,19.7,0.0024373030062997,False,18.666666666666696,0.8129454065060628,False
2016-04-03 18:40:00,22.39,0.0211033741413209,False,22.1,0.0118838309486451,False,22.6333333333333,0.0115903555047014,False,21.29,0.0062762389340436,False,19.7,0.0024552269968261,False,18.46,0.9304468133384612,False
2016-04-03 18:50:00,22.39,0.0217201642067173,False,22.1,1.4058494853099288e-05,False,22.7,0.0168916498964243,False,21.29,0.0084829704566449,False,19.7,0.0024713199125834,False,18.166666666666696,0.7358178522231419,False
2016-04-03 19:00:00,22.39,0.021026416039467,False,22.0,0.0173550752551818,False,22.7,0.0022896990185835,False,21.29,0.0075393140766768,False,19.7,0.0024815709539688,False,17.8933333333333,0.7369099202399955,False
2016-04-03 19:10:00,22.39,0.0198921419720225,False,22.0,3.809580812230706e-05,False,22.7,0.0054307269585841,False,21.29,0.0079423653705102,False,19.7,0.0024899393413215,False,17.6333333333333,0.7516439238019569,False
2016-04-03 19:20:00,22.39,0.0191365403093457,False,21.963333333333296,0.0051314427286446,False,22.7,0.0071210075648558,False,21.29,0.0078972142943179,False,19.7,0.0024958437088934,False,17.295,0.5948290338541932,False
2016-04-03 19:30:00,22.29,0.0013059275083301,False,21.89,0.008778222567425,False,22.7,0.006161948154331,False,21.29,0.0078261851649962,False,19.7,0.0025000381471181,False,16.96,0.6105705696074885,False
2016-04-03 19:40:00,22.29,0.0160989499532673,False,21.8566666666667,0.0023007277251912,False,22.7,0.0059535295912063,False,21.29,0.0077138760321772,False,19.79,0.0196097210536766,False,16.6666666666667,0.6551920471264049,False
2016-04-03 19:50:00,22.29,0.0191841689627848,False,21.79,0.0088214504523437,False,22.7,0.0063134901355077,False,21.29,0.0075582058469821,False,19.79,0.0012643560765368,False,16.6,1.0263836956309853,False
2016-04-03 20:00:00,22.29,0.017275022206851,False,21.73,0.0061718817972635,False,22.6333333333333,0.0001913830640509,False,21.29,0.0074425768233426,False,19.76,0.0010050049312646,False,16.5666666666667,1.0551492432729683,False
2016-04-03 20:10:00,22.26,0.0112907973002238,False,21.7,0.0026235604286194,False,22.6,0.005179623970762,False,21.29,0.0073516965508692,False,19.76,0.002766425160278,False,16.5,1.0338336068243734,False
2016-04-03 20:20:00,22.2,0.0056158484518526,False,21.7,0.000734016718925,False,22.6,0.0098275625897807,False,21.26,0.0030357180953958,False,19.79,0.006332575980597,False,16.3566666666667,0.9259339651742062,False
2016-04-03 20:30:00,22.2,0.0170581471879266,False,21.6666666666667,0.0040471316610272,False,22.6333333333333,0.0122487412651722,False,21.26,0.009686667242111,False,19.79,0.0021083337385439,False,16.23,0.921654053526944,False
2016-04-03 20:40:00,22.2,0.0180271269381044,False,21.6,0.0075780111948549,False,22.7,0.016932328983821,False,21.23,0.0023347567508521,False,19.79,0.0030280807705653,False,16.1,0.8442091618493305,False
2016-04-03 20:50:00,22.2,0.0170750910625791,False,21.6,0.0003001497033982,False,22.7,0.0027469412378558,False,21.23,0.008624699953571,False,19.79,0.0026396305100583,False,16.0333333333333,0.9146725884987554,False
2016-04-03 21:00:00,22.2,0.0175938956627212,False,21.6,0.0013024393754311,False,22.7,0.00606471525738,False,21.26,0.0117435564613497,False,19.79,0.0028622728577115,False,15.86,0.6773420478075836,False
2016-04-03 21:10:00,22.2,0.0171939336933426,False,21.5,0.0176143435564881,False,22.7,0.0075217957214043,False,21.2,2.5158753851406086e-06,False,19.79,0.0027725762138666,False,15.7266666666667,0.7359071216560292,False
2016-04-03 21:20:00,22.2,0.0162566780118502,False,21.5,0.0001439333573216,False,22.7,0.0064313370943999,False,21.2,0.012813462038175,False,19.79,0.0028667645351029,False,15.6,0.6936837267468635,False
2016-04-03 21:30:00,22.2,0.0155957359135207,False,21.5,0.001702525656583,False,22.7,0.0061814275408686,False,21.2,0.0049773244607785,False,19.79,0.0028763721893133,False,15.5333333333333,0.7387606788292249,False
2016-04-03 21:40:00,22.2,0.0150934437062822,False,21.4266666666667,0.0121870614602936,False,22.7,0.0064908228820421,False,21.2,0.0048628043163625,False,19.79,0.0029176415883935,False,15.4633333333333,0.7052177306220276,False
2016-04-03 21:50:00,22.2,0.0146459633111952,False,21.3566666666667,0.0081017258609589,False,22.7,0.006610305818176,False,21.2,0.0069215539623108,False,19.79,0.0029331159240623,False,15.39,0.6788864437491919,False
2016-04-03 22:00:00,22.2,0.0142931007443983,False,21.29,0.0087174972366135,False,22.76,0.0199656822381603,False,21.2,0.0056840914540224,False,19.79,0.0029525682176986,False,15.3,0.6286736074462544,False
2016-04-03 22:10:00,22.2,0.0140460799577702,False,21.26,0.0035264144687038,False,22.79,0.0077911276361205,False,21.2,0.0062910801976976,False,19.79,0.0029633566805218,False,15.3,0.7442221404612077,False
2016-04-03 22:20:00,22.2,0.0138460632834174,False,21.2,0.0089386095298688,False,22.79,0.004187345473148,False,21.2,0.0062614634937198,False,19.79,0.0029733327238877,False,15.16,0.4762062391413411,False
2016-04-03 22:30:00,22.2,0.0136952063307397,False,21.1666666666667,0.0032632034469985,False,22.82333333333329,0.0141399058918472,False,21.2,0.0059071148984365,False,19.79,0.0029795762638618,False,15.1,0.6053900631786432,False
2016-04-03 22:40:00,22.1333333333333,0.0024837504492833,False,21.1,0.0091745009239818,False,22.89,0.0198179640777468,False,21.2,0.0060229000881371,False,19.79,0.0029847842160611,False,15.0333333333333,0.5450008139751202,False
2016-04-03 22:50:00,22.1333333333333,0.012279580370532,False,21.1,0.0004367765790083,False,22.82333333333329,0.0001766963923212,False,21.2,0.0058986154747252,False,19.79,0.0029883282210735,False,15.0,0.5505691062435342,False
2016-04-03 23:00:00,22.1,0.0074222789169291,False,21.033333333333296,0.0103870256059594,False,22.89,0.0298284407198023,False,21.2,0.0058716922836901,False,19.79,0.0029914570305495,False,14.9266666666667,0.4881995151722179,False
2016-04-03 23:10:00,22.1,0.0127247494937913,False,21.0,0.0026871700683841,False,22.89,0.0052790747890773,False,21.2,0.0057544827234231,False,19.79,0.0029933351020385,False,14.9633333333333,0.6378737984731001,False
2016-04-03 23:20:00,22.1,0.0145943955752594,False,20.963333333333296,0.0041941052495266,False,22.89,0.0054703579603753,False,21.2,0.0057102932840642,False,19.79,0.0029950049936828,False,14.89,0.4312145345967774,False
2016-04-03 23:30:00,22.1,0.0143520846033064,False,20.89,0.0101147222978119,False,22.89,0.0083509606489039,False,21.2,0.0056849542901908,False,19.79,0.0029960489124291,False,14.89,0.5454220627459048,False
2016-04-03 23:40:00,22.1,0.0142594632279364,False,20.89,0.0004031280398426,False,22.89,0.0083478235369782,False,21.1333333333333,7.305046336462927e-05,False,19.8566666666667,0.0147409657615637,False,14.83,0.4326252970712507,False
2016-04-03 23:50:00,22.1,0.0139969341865802,False,20.89,0.0012923375520854,False,22.89,0.0078308429434489,False,21.1666666666667,0.0190132633886494,False,19.89,0.0060065456426761,False,14.7633333333333,0.4021517174016467,False
2016-04-04 00:00:00,22.1,0.0134951423156602,False,20.79,0.0178166648510904,False,23.0,0.0398813747015083,False,21.1,0.0004863412644771,False,19.815,0.0002818070411681,False,14.69,0.3889595655044767,False
2016-04-04 00:10:00,22.033333333333296,0.0022677864937703,False,20.79,0.0001720253828913,False,23.0,0.0021662621438736,False,21.1666666666667,0.0269799606046851,False,19.79,0.0020214927613792,False,14.4633333333333,0.2023129437607229,False
2016-04-04 00:20:00,22.0,0.0054742183456255,False,20.73,0.0096930058040655,False,23.0,0.0065639888962323,False,21.1,0.0011681467317975,False,19.79,0.0026011618677525,False,14.33,0.3045599104710404,False
2016-04-04 00:30:00,22.0,0.0126685267641732,False,20.73,0.0006045290988462,False,23.0,0.0107542178739095,False,21.1,0.0091677790625547,False,19.79,0.0030157084398902,False,14.0666666666667,0.1492381218227499,False
2016-04-04 00:40:00,22.0,0.012726556873531,False,20.7,0.0044535704894225,False,23.0,0.0090829456494248,False,21.1,0.0052903004050315,False,19.79,0.0029542267006413,False,13.8666666666667,0.2041458439540157,False
