Date,T1,T1_e,T1_c
2016-04-03 10:20:00,23.052860725471305,6.5427422523498535,True
2016-04-03 10:30:00,23.21395359675428,6.091732025146484,True
2016-04-03 10:40:00,23.101947977166816,4.59524393081665,True
2016-04-03 10:50:00,23.35374261602019,5.644358158111572,True
2016-04-03 11:00:00,23.31524183824781,4.378822326660156,True
2016-04-03 11:10:00,23.27882507610816,3.31353759765625,True
2016-04-03 11:20:00,23.39852442648445,2.849658489227295,True
2016-04-03 11:30:00,23.404632508014032,2.484011173248291,True
2016-04-03 11:40:00,23.491748941609835,2.087346076965332,True
2016-04-03 11:50:00,23.515450099611353,1.675484299659729,True
2016-04-03 12:00:00,23.712857073183585,1.819582223892212,True
2016-04-03 12:10:00,23.776810501685024,1.8688417673110962,True
2016-04-03 12:20:00,23.660633315133037,0.9678491950035095,True
2016-04-03 12:30:00,23.81346131549425,0.893713116645813,True
2016-04-03 12:40:00,24.025853450953054,1.532509207725525,True
2016-04-03 12:50:00,24.012398448937308,1.6807520389556885,True
2016-04-03 13:00:00,24.006628276943502,1.6524503231048584,True
2016-04-03 13:10:00,24.223418958116568,1.3466219902038574,True
2016-04-03 13:20:00,24.199487067624254,0.6989509463310242,True
2016-04-03 13:30:00,24.399369908281802,0.7838804721832275,True
2016-04-03 13:40:00,24.54799205164906,1.0523335933685303,True
2016-04-03 13:50:00,24.36733482088357,0.3679124116897583,False
2016-04-03 14:00:00,24.499721409069185,0.1462038904428482,False
2016-04-03 14:10:00,24.16292952082111,0.01912476308643818,False
2016-04-03 14:20:00,24.66643608479266,0.11977190524339676,False
2016-04-03 14:30:00,24.509649490853523,0.03354158252477646,False
2016-04-03 14:40:00,24.654362996935486,0.15857011079788208,False
2016-04-03 14:50:00,24.524055562397557,0.17606216669082642,False
2016-04-03 15:00:00,24.711208769765182,0.5134860873222351,False
2016-04-03 15:10:00,24.673587802224393,0.36318665742874146,False
2016-04-03 15:20:00,24.90678659898439,0.6281220316886902,True
2016-04-03 15:30:00,24.871493774487462,0.5478848218917847,True
2016-04-03 15:40:00,24.689234564295216,0.29595744609832764,False
2016-04-03 15:50:00,24.54339144485744,0.11184389144182205,False
2016-04-03 16:00:00,24.73792220479837,0.236546590924263,False
2016-04-03 16:10:00,24.644982862641932,0.12046336382627487,False
2016-04-03 16:20:00,24.68441477100595,0.11727274954319,False
2016-04-03 16:30:00,24.65014396650991,0.09076563268899918,False
2016-04-03 16:40:00,24.907823283625685,0.28337880969047546,False
2016-04-03 16:50:00,24.672703112893323,0.06628251820802689,False
2016-04-03 17:00:00,24.70434654731805,0.0780685544013977,False
2016-04-03 17:10:00,24.68491834839015,0.06785227358341217,False
2016-04-03 17:20:00,24.70541117890672,0.06534694880247116,False
2016-04-03 17:30:00,24.53457625374065,0.01970464363694191,False
2016-04-03 17:40:00,24.437677318394137,0.005855159368366003,False
2016-04-03 17:50:00,24.49769217214802,0.019904883578419685,False
2016-04-03 18:00:00,24.405602214970088,0.003293855581432581,False
2016-04-03 18:10:00,24.316202517388795,0.0004169015446677804,False
2016-04-03 18:20:00,24.428121837408096,0.022001992911100388,False
2016-04-03 18:30:00,24.374143742480932,0.014142271131277084,False
2016-04-03 18:40:00,24.44874171079436,0.06152157485485077,False
2016-04-03 18:50:00,24.497806535958823,0.15510906279087067,False
2016-04-03 19:00:00,24.45392111102554,0.18005412817001343,False
2016-04-03 19:10:00,24.434377544496197,0.18206200003623962,False
2016-04-03 19:20:00,24.40085520668901,0.1643594354391098,False
2016-04-03 19:30:00,24.29878323961565,0.10913674533367157,False
2016-04-03 19:40:00,24.232740427051386,0.07965398579835892,False
2016-04-03 19:50:00,24.31079411096805,0.1714746057987213,False
2016-04-03 20:00:00,24.23116686323233,0.19129444658756256,False
2016-04-03 20:10:00,24.32735409695785,0.37201231718063354,False
2016-04-03 20:20:00,24.22631446847811,0.31666165590286255,False
2016-04-03 20:30:00,24.097357601200763,0.21822531521320343,False
2016-04-03 20:40:00,24.388299769529524,0.6711925864219666,True
2016-04-03 20:50:00,24.144808189944463,0.3824121952056885,False
2016-04-03 21:00:00,24.19393668973247,0.49380558729171753,False
2016-04-03 21:10:00,24.32837021015772,0.7369821667671204,True
2016-04-03 21:20:00,24.20286050319793,0.5679807066917419,True
2016-04-03 21:30:00,24.155457744080767,0.5334954261779785,True
2016-04-03 21:40:00,24.09448713570632,0.537962794303894,True
2016-04-03 21:50:00,24.059197580710613,0.573930025100708,True
2016-04-03 22:00:00,24.382740949439377,1.2266281843185425,True
2016-04-03 22:10:00,24.15750706674335,0.862553596496582,True
2016-04-03 22:20:00,24.21042527045456,0.9994774460792542,True
2016-04-03 22:30:00,24.295320964471735,1.1791691780090332,True
2016-04-03 22:40:00,24.21704053372213,1.0490334033966064,True
2016-04-03 22:50:00,24.152919413386,0.9750869274139404,True
2016-04-03 23:00:00,24.10584781458979,0.9977086782455444,True
2016-04-03 23:10:00,24.044243180031422,0.8769654035568237,True
2016-04-03 23:20:00,23.94354710474511,0.7298831343650818,True
2016-04-03 23:30:00,23.93332420757897,0.7863377928733826,True
2016-04-03 23:40:00,24.01541357710555,0.9846025705337524,True
2016-04-03 23:50:00,24.070264597878488,1.0343165397644043,True
2016-04-04 00:00:00,24.08803411647385,1.122576117515564,True
2016-04-04 00:10:00,24.004372377001392,1.0105639696121216,True
2016-04-04 00:20:00,24.19382676303213,1.4334357976913452,True
2016-04-04 00:30:00,24.010778349001175,0.9578101634979248,True
2016-04-04 00:40:00,24.100870850686785,1.0763437747955322,True
2016-04-04 00:50:00,24.07541920399808,1.106631875038147,True
2016-04-04 01:00:00,23.866396705100428,0.7505593299865723,True
2016-04-04 01:10:00,24.122189904009094,1.3138666152954102,True
2016-04-04 01:20:00,23.914172640079364,0.8440083265304565,True
2016-04-04 01:30:00,24.158309809231977,1.2827024459838867,True
2016-04-04 01:40:00,23.878936241211683,0.662821352481842,True
2016-04-04 01:50:00,23.969301720258255,0.8484333753585815,True
2016-04-04 02:00:00,23.734989910972004,0.3526432514190674,False
2016-04-04 02:10:00,23.681416653329702,0.22636163234710693,False
2016-04-04 02:20:00,23.889629487788913,0.4206666350364685,False
2016-04-04 02:30:00,24.056244584745173,0.5568494200706482,True
2016-04-04 02:40:00,23.834709962990345,0.256131112575531,False
2016-04-04 02:50:00,23.7585860237845,0.1803520917892456,False
2016-04-04 03:00:00,23.65210342712134,0.011171585880219936,False
2016-04-04 03:10:00,23.691676813100273,0.008436824195086956,False
2016-04-04 03:20:00,23.72432730881136,3.079185262322426e-08,False
2016-04-04 03:30:00,23.556562178010026,0.029715675860643387,False
2016-04-04 03:40:00,23.959173476067228,0.06936804950237274,False
2016-04-04 03:50:00,23.892463033441054,0.043910764157772064,False
2016-04-04 04:00:00,23.851610593448182,0.029560033231973648,False
2016-04-04 04:10:00,23.716858885391563,9.893928654491901e-05,False
2016-04-04 04:20:00,23.691969455893265,4.158632145845331e-05,False
2016-04-04 04:30:00,23.653413348411064,0.00800349935889244,False
2016-04-04 04:40:00,23.752908987675227,0.0007216260419227183,False
2016-04-04 04:50:00,23.755821352472896,0.001568793784826994,False
2016-04-04 05:00:00,23.514515970307823,0.04452601447701454,False
2016-04-04 05:10:00,23.69953024509387,0.0020584461744874716,False
2016-04-04 05:20:00,23.77542797369823,0.005061211995780468,False
2016-04-04 05:30:00,23.585843219641013,0.012931791134178638,False
2016-04-04 05:40:00,23.57289333500012,0.027367739006876945,False
2016-04-04 05:50:00,23.587773742859603,0.013161851093173027,False
2016-04-04 06:00:00,23.779539091262837,0.006659213453531265,False
2016-04-04 06:10:00,23.475437018064184,0.029922517016530037,False
2016-04-04 06:20:00,23.48449580741741,0.0391058549284935,False
2016-04-04 06:30:00,23.676019459451986,2.813598621287383e-05,False
2016-04-04 06:40:00,23.52297105070332,0.02733493223786354,False
2016-04-04 06:50:00,23.678434702734567,0.0017750569386407733,False
2016-04-04 07:00:00,23.654439514647475,8.695613360032439e-05,False
2016-04-04 07:10:00,23.506279820123144,0.015657441690564156,False
2016-04-04 07:20:00,23.432216910775985,0.05540921166539192,False
2016-04-04 07:30:00,23.64517435264998,1.906126635731198e-05,False
2016-04-04 07:40:00,23.6555087597756,0.00018163830100093037,False
2016-04-04 07:50:00,23.477774242736306,0.018731674179434776,False
2016-04-04 08:00:00,23.521578694742484,0.017135659232735634,False
2016-04-04 08:10:00,23.67853403449909,0.003187882248312235,False
2016-04-04 08:20:00,23.676416826958324,0.0032846666872501373,False
2016-04-04 08:30:00,23.499728256244396,0.015294412150979042,False
2016-04-04 08:40:00,23.751837705725226,0.0075268917717039585,False
2016-04-04 08:50:00,23.526853862117,0.013235039077699184,False
2016-04-04 09:00:00,23.32928068327788,0.1126810684800148,False
2016-04-04 09:10:00,23.470265494976267,0.024910083040595055,False
2016-04-04 09:20:00,23.668350307405078,0.0003186537651345134,False
2016-04-04 09:30:00,23.496885427356528,0.00923334900289774,False
2016-04-04 09:40:00,23.745871106055606,0.016830425709486008,False
2016-04-04 09:50:00,23.61768777418695,0.0019819792360067368,False
2016-04-04 10:00:00,23.625862073427964,1.0951134754577652e-05,False
2016-04-04 10:10:00,23.816344288566476,0.044297706335783005,False
2016-04-04 10:20:00,23.60024737041045,0.0012231208384037018,False
2016-04-04 10:30:00,23.71970397265361,0.0032872906886041164,False
2016-04-04 10:40:00,23.573464122530755,0.010137109085917473,False
2016-04-04 10:50:00,23.739984410818238,0.004721108824014664,False
2016-04-04 11:00:00,23.94498974924528,0.061076730489730835,False
2016-04-04 11:10:00,23.75943315021959,0.005539326462894678,False
2016-04-04 11:20:00,24.213731692546038,0.23744727671146393,False
2016-04-04 11:30:00,24.097427722600216,0.14431239664554596,False
2016-04-04 11:40:00,24.316967079616322,0.2546967566013336,False
2016-04-04 11:50:00,24.209466514371762,0.13103121519088745,False
2016-04-04 12:00:00,24.475855770017976,0.27929770946502686,False
2016-04-04 12:10:00,24.20009507101873,0.051263175904750824,False
2016-04-04 12:20:00,24.510801727745253,0.21929225325584412,False
2016-04-04 12:30:00,24.248657684548725,0.02889094687998295,False
2016-04-04 12:40:00,24.303509452553183,0.016128720715641975,False
2016-04-04 12:50:00,24.661766170443755,0.22520336508750916,False
2016-04-04 13:00:00,24.386444666451478,0.02050020918250084,False
2016-04-04 13:10:00,24.416373188840733,0.009839743375778198,False
2016-04-04 13:20:00,24.310687007362947,0.0017017386853694916,False
2016-04-04 13:30:00,24.37841015529527,0.00018509922665543854,False
2016-04-04 13:40:00,24.686946172138434,0.0784602090716362,False
2016-04-04 13:50:00,24.677821224785145,0.06569065153598785,False
2016-04-04 14:00:00,24.49851662549045,0.002191190142184496,False
2016-04-04 14:10:00,25.00338695565852,0.24130317568778992,False
2016-04-04 14:20:00,24.881910366926647,0.10285074263811111,False
2016-04-04 14:30:00,24.784853519736647,0.029261715710163116,False
2016-04-04 14:40:00,24.77083025379831,0.006043760105967522,False
2016-04-04 14:50:00,24.70006177343387,0.0015618512406945229,False
2016-04-04 15:00:00,24.785993179094596,0.00017320417100563645,False
2016-04-04 15:10:00,24.831922313103878,0.00772576779127121,False
2016-04-04 15:20:00,24.801147839891215,0.003135118167847395,False
2016-04-04 15:30:00,24.837690214704928,0.0007271702634170651,False
2016-04-04 15:40:00,24.870254822255173,0.005343204829841852,False
2016-04-04 15:50:00,24.881090476474142,0.004627740476280451,False
2016-04-04 16:00:00,24.97080857205729,0.019923187792301178,False
2016-04-04 16:10:00,25.012574118137003,0.020324714481830597,False
2016-04-04 16:20:00,25.16740549809461,0.07655181735754013,False
2016-04-04 16:30:00,25.21236168065412,0.09272989630699158,False
2016-04-04 16:40:00,25.358881554541632,0.1866266131401062,False
2016-04-04 16:50:00,25.353893533191126,0.12969383597373962,False
2016-04-04 17:00:00,25.44759286074512,0.14663158357143402,False
2016-04-04 17:10:00,25.424432359983392,0.10104081779718399,False
2016-04-04 17:20:00,25.4290461078267,0.07843243330717087,False
2016-04-04 17:30:00,25.658466469635798,0.21528248488903046,False
2016-04-04 17:40:00,25.472547071423122,0.06079141050577164,False
2016-04-04 17:50:00,25.304992551346427,0.0012163262581452727,False
2016-04-04 18:00:00,25.73654339905565,0.15185563266277313,False
2016-04-04 18:10:00,25.660348829107882,0.07565311342477798,False
2016-04-04 18:20:00,25.58948496560714,0.03540416434407234,False
2016-04-04 18:30:00,25.54341109875139,0.0028428116347640753,False
2016-04-04 18:40:00,25.54848436072184,0.005045212805271149,False
2016-04-04 18:50:00,25.6187787964297,0.005480711814016104,False
2016-04-04 19:00:00,25.581180207284536,0.0038237208500504494,False
2016-04-04 19:10:00,25.566427255197592,2.1094689145684242e-05,False
2016-04-04 19:20:00,25.583446247238182,0.00075510487658903,False
2016-04-04 19:30:00,25.486671612703663,0.007471064105629921,False
2016-04-04 19:40:00,25.445313735718265,0.008644110523164272,False
2016-04-04 19:50:00,25.361104195363737,0.15016867220401764,False
2016-04-04 20:00:00,25.46784262495858,0.06389337033033371,False
2016-04-04 20:10:00,25.332082231774127,0.13591861724853516,False
2016-04-04 20:20:00,25.26572327201384,0.1612074077129364,False
2016-04-04 20:30:00,25.183606870943905,0.24544331431388855,False
2016-04-04 20:40:00,25.259438285002947,0.12512168288230896,False
2016-04-04 20:50:00,25.167222082593756,0.17748962342739105,False
2016-04-04 21:00:00,25.171187308253888,0.11794517934322357,False
2016-04-04 21:10:00,25.343533501411,0.02130761928856373,False
2016-04-04 21:20:00,25.349355960199095,0.009731441736221313,False
2016-04-04 21:30:00,25.127066868840657,0.09559538215398788,False
2016-04-04 21:40:00,24.898667490145606,0.24617713689804077,False
2016-04-04 21:50:00,25.10104260608339,0.07507922500371933,False
2016-04-04 22:00:00,24.829249652376603,0.2767673432826996,False
2016-04-04 22:10:00,25.010660953442677,0.06773011386394501,False
2016-04-04 22:20:00,24.928973551861066,0.09099102765321732,False
2016-04-04 22:30:00,24.759585292250623,0.1576387882232666,False
2016-04-04 22:40:00,24.86783345310616,0.06073123216629028,False
2016-04-04 22:50:00,24.79015652707499,0.0645119771361351,False
2016-04-04 23:00:00,24.802510884179767,0.04163798689842224,False
2016-04-04 23:10:00,24.570721372727782,0.16541585326194763,False
2016-04-04 23:20:00,24.80662132735669,0.018623236566781998,False
2016-04-04 23:30:00,24.65970939690093,0.04473312944173813,False
2016-04-04 23:40:00,24.61361447611683,0.040294576436281204,False
2016-04-04 23:50:00,24.64165188823009,0.027413826435804367,False
2016-04-05 00:00:00,24.498316746401912,0.07114963978528976,False
2016-04-05 00:10:00,24.42926992063789,0.10854650288820267,False
2016-04-05 00:20:00,24.73927939338325,0.00385018577799201,False
2016-04-05 00:30:00,24.515869579849568,0.01549509447067976,False
2016-04-05 00:40:00,24.627181788299126,0.0014838529750704765,False
2016-04-05 00:50:00,24.39161167420318,0.048955176025629044,False
2016-04-05 01:00:00,24.43637204695487,0.030974866822361946,False
2016-04-05 01:10:00,24.433621817746328,0.012847770936787128,False
2016-04-05 01:20:00,24.487105430107107,0.0019796022679656744,False
2016-04-05 01:30:00,24.350507957385453,0.02106497809290886,False
2016-04-05 01:40:00,24.48744273554552,0.0002769434067886323,False
2016-04-05 01:50:00,24.284306966659543,0.03029252216219902,False
2016-04-05 02:00:00,24.301992190400725,0.022912025451660156,False
2016-04-05 02:10:00,24.326535348584038,0.009924307465553284,False
2016-04-05 02:20:00,24.514927022948093,0.016466690227389336,False
2016-04-05 02:30:00,24.44295047556037,0.004362546373158693,False
2016-04-05 02:40:00,24.31519382496514,0.005320086143910885,False
2016-04-05 02:50:00,24.236307821364484,0.02150687389075756,False
2016-04-05 03:00:00,24.334277785864987,0.003392445622012019,False
2016-04-05 03:10:00,24.141042338777233,0.04792502522468567,False
2016-04-05 03:20:00,24.19259637305724,0.03333580121397972,False
2016-04-05 03:30:00,24.196657088748783,0.01867220364511013,False
2016-04-05 03:40:00,24.075013663110585,0.05951620265841484,False
2016-04-05 03:50:00,24.140441055616535,0.01976090855896473,False
2016-04-05 04:00:00,24.208145028309303,0.002163244877010584,False
2016-04-05 04:10:00,24.23957638509871,0.0001231847272720188,False
2016-04-05 04:20:00,24.17649622900119,0.0038750795647501945,False
2016-04-05 04:30:00,24.09664444795101,0.019619060680270195,False
2016-04-05 04:40:00,24.1384137385566,0.007445038761943579,False
2016-04-05 04:50:00,24.20285075298841,0.0006873052334412932,False
2016-04-05 05:00:00,24.106263589921635,0.008167803287506104,False
2016-04-05 05:10:00,24.164111497102493,0.003214213065803051,False
2016-04-05 05:20:00,23.97742991886687,0.05520198121666908,False
2016-04-05 05:30:00,24.24572495123293,0.0005916772643104196,False
2016-04-05 05:40:00,24.1471027131282,0.0019039621111005545,False
2016-04-05 05:50:00,24.03263970998103,0.028755592182278633,False
2016-04-05 06:00:00,24.138484681926908,0.005638569593429565,False
2016-04-05 06:10:00,24.01243798954891,0.04167301952838898,False
2016-04-05 06:20:00,24.032166327412302,0.031383730471134186,False
2016-04-05 06:30:00,24.027405792457266,0.034906357526779175,False
2016-04-05 06:40:00,23.995443318764785,0.04630875959992409,False
2016-04-05 06:50:00,24.02757112042404,0.028361065313220024,False
2016-04-05 07:00:00,24.14544867716188,0.0005706190713681281,False
2016-04-05 07:10:00,23.997892875211612,0.03299816697835922,False
2016-04-05 07:20:00,24.01982359578413,0.033003710210323334,False
2016-04-05 07:30:00,24.179841350729077,0.0005249172099865973,False
2016-04-05 07:40:00,24.242193407261528,0.0009879202116280794,False
2016-04-05 07:50:00,24.160151971441817,0.005489187315106392,False
2016-04-05 08:00:00,24.24873259218208,0.0009415952954441309,False
2016-04-05 08:10:00,24.05134187220818,0.05529971793293953,False
2016-04-05 08:20:00,24.285136815749787,0.0022389462683349848,False
2016-04-05 08:30:00,24.205935566015018,0.01248201634734869,False
2016-04-05 08:40:00,24.352176554902503,6.22029765509069e-05,False
2016-04-05 08:50:00,24.248022409959802,0.013669504784047604,False
2016-04-05 09:00:00,24.088302801081966,0.09259635955095291,False
2016-04-05 09:10:00,24.140723464330843,0.07300740480422974,False
2016-04-05 09:20:00,24.21565555521689,0.04660310968756676,False
2016-04-05 09:30:00,24.165681569121862,0.07165727019309998,False
2016-04-05 09:40:00,24.34170850779268,0.013549349270761013,False
2016-04-05 09:50:00,24.22299094799783,0.05461291968822479,False
2016-04-05 10:00:00,24.240911241255283,0.06686421483755112,False
2016-04-05 10:10:00,24.408698743370376,0.0066514331847429276,False
2016-04-05 10:20:00,24.16562328220224,0.12076277285814285,False
2016-04-05 10:30:00,24.19130498216912,0.12871207296848297,False
2016-04-05 10:40:00,24.1246830400483,0.17425967752933502,False
2016-04-05 10:50:00,24.274784024889847,0.07371308654546738,False
2016-04-05 11:00:00,23.92826613328205,0.34304341673851013,False
2016-04-05 11:10:00,24.116317043623546,0.16829699277877808,False
2016-04-05 11:20:00,24.10978086192888,0.13875868916511536,False
2016-04-05 11:30:00,24.000304040837573,0.2184160351753235,False
2016-04-05 11:40:00,24.02968642553143,0.18032293021678925,False
2016-04-05 11:50:00,23.944857220260392,0.2280927449464798,False
2016-04-05 12:00:00,24.2931209284299,0.013043518178164959,False
2016-04-05 12:10:00,23.97196901277359,0.16057699918746948,False
2016-04-05 12:20:00,24.007926050738202,0.14363934099674225,False
2016-04-05 12:30:00,23.97681919564523,0.1604577898979187,False
2016-04-05 12:40:00,24.263849678546446,0.08912278711795807,False
2016-04-05 12:50:00,24.09481139213224,0.033926934003829956,False
2016-04-05 13:00:00,24.20821776615389,0.06222373992204666,False
2016-04-05 13:10:00,23.815350411242594,0.010960910469293594,False
2016-04-05 13:20:00,24.076122069525532,0.013092358596622944,False
2016-04-05 13:30:00,24.018107538234787,0.017346030101180077,False
2016-04-05 13:40:00,23.936767363640442,0.0035508950240910053,False
2016-04-05 13:50:00,24.062134271954136,0.03669917210936546,False
2016-04-05 14:00:00,24.11252601879025,0.07454605400562286,False
2016-04-05 14:10:00,24.213276856220823,0.14828833937644958,False
2016-04-05 14:20:00,24.16803295786903,0.0894659012556076,False
2016-04-05 14:30:00,22.08282561762928,3.287950038909912,True
2016-04-05 14:40:00,22.10130536319701,3.382183074951172,True
2016-04-05 14:50:00,22.275451263489803,1.5783759355545044,True
2016-04-05 15:00:00,22.054974856962065,1.4498652219772339,True
2016-04-05 15:10:00,20.112451358892287,8.42078685760498,True
2016-04-05 15:20:00,20.173346992057947,6.641733169555664,True
2016-04-05 15:30:00,20.250173989575163,3.9061508178710938,True
2016-04-05 15:40:00,20.265351333905173,2.086552619934082,True
2016-04-05 15:50:00,20.377181525564538,0.9964631199836731,True
2016-04-05 16:00:00,20.38026837205409,0.38680773973464966,False
2016-04-05 16:10:00,20.374166000000116,0.2652577757835388,False
2016-04-05 16:20:00,20.433539540196325,0.01462999451905489,False
2016-04-05 16:30:00,20.29248131566304,0.016960833221673965,False
2016-04-05 16:40:00,20.126140375348186,0.019616922363638878,False
2016-04-05 16:50:00,20.33602174337856,0.014995372854173183,False
2016-04-05 17:00:00,20.205026105104015,0.025820761919021606,False
2016-04-05 17:10:00,20.460046674529067,0.24323901534080505,False
2016-04-05 17:20:00,20.53459334432991,0.4231915771961212,True
2016-04-05 17:30:00,20.654184871414138,0.6818951368331909,True
2016-04-05 17:40:00,20.660679452577128,0.5874907970428467,True
2016-04-05 17:50:00,20.82275406336977,0.736356794834137,True
2016-04-05 18:00:00,20.80333534905086,0.6288266777992249,True
2016-04-05 18:10:00,20.827224104438734,0.6078329086303711,True
2016-04-05 18:20:00,20.927803094768862,0.62034010887146,True
2016-04-05 18:30:00,20.972808358353312,0.5121393203735352,True
2016-04-05 18:40:00,20.914208844964374,0.3213304877281189,False
2016-04-05 18:50:00,20.875107374974878,0.17713461816310883,False
2016-04-05 19:00:00,20.908187931862976,0.12713757157325745,False
2016-04-05 19:10:00,20.911505695110517,0.06359480321407318,False
2016-04-05 19:20:00,21.030915255945988,0.1076284646987915,False
2016-04-05 19:30:00,20.985267507063387,0.0329773835837841,False
2016-04-05 19:40:00,20.932399801443765,0.0013059936463832855,False
2016-04-05 19:50:00,20.947938731333288,0.0006896073464304209,False
2016-04-05 20:00:00,20.90745637833628,0.008184014819562435,False
2016-04-05 20:10:00,20.987436469731254,0.001428106683306396,False
2016-04-05 20:20:00,21.020155142622922,0.0010807695798575878,False
2016-04-05 20:30:00,20.8632660788451,0.025758275762200356,False
2016-04-05 20:40:00,20.829408982394966,0.06466515362262726,False
2016-04-05 20:50:00,20.98671379152673,0.005847280845046043,False
2016-04-05 21:00:00,21.03457247447707,0.0009696605848148465,False
2016-04-05 21:10:00,20.956939437649964,0.009400884620845318,False
2016-04-05 21:20:00,21.001334546002838,0.0048254746943712234,False
2016-04-05 21:30:00,20.9487700084704,0.02051113359630108,False
2016-04-05 21:40:00,20.94601420152097,0.027463745325803757,False
2016-04-05 21:50:00,20.94185980482799,0.011662721633911133,False
2016-04-05 22:00:00,20.99212225001572,0.012362544424831867,False
2016-04-05 22:10:00,21.07743508297524,9.124074131250381e-05,False
2016-04-05 22:20:00,20.83913475022461,0.052317939698696136,False
2016-04-05 22:30:00,20.82485530426366,0.05909351631999016,False
2016-04-05 22:40:00,20.84474077385348,0.040706831961870193,False
