,0
139,2016-04-04 18:30:00
140,2016-04-04 18:40:00
141,2016-04-04 18:50:00
142,2016-04-04 19:00:00
143,2016-04-04 19:10:00
144,2016-04-04 19:20:00
145,2016-04-04 19:30:00
146,2016-04-04 19:40:00
147,2016-04-04 19:50:00
148,2016-04-04 20:00:00
149,2016-04-04 20:10:00
150,2016-04-04 20:20:00
151,2016-04-04 20:30:00
152,2016-04-04 20:40:00
153,2016-04-04 20:50:00
154,2016-04-04 21:00:00
155,2016-04-04 21:10:00
156,2016-04-04 21:20:00
157,2016-04-04 21:30:00
158,2016-04-04 21:40:00
159,2016-04-04 21:50:00
160,2016-04-04 22:00:00
161,2016-04-04 22:10:00
162,2016-04-04 22:20:00
163,2016-04-04 22:30:00
164,2016-04-04 22:40:00
165,2016-04-04 22:50:00
166,2016-04-04 23:00:00
167,2016-04-04 23:10:00
168,2016-04-04 23:20:00
169,2016-04-04 23:30:00
170,2016-04-04 23:40:00
171,2016-04-04 23:50:00
172,2016-04-05 00:00:00
173,2016-04-05 00:10:00
174,2016-04-05 00:20:00
175,2016-04-05 00:30:00
176,2016-04-05 00:40:00
177,2016-04-05 00:50:00
178,2016-04-05 01:00:00
179,2016-04-05 01:10:00
180,2016-04-05 01:20:00
181,2016-04-05 01:30:00
182,2016-04-05 01:40:00
183,2016-04-05 01:50:00
184,2016-04-05 02:00:00
185,2016-04-05 02:10:00
186,2016-04-05 02:20:00
187,2016-04-05 02:30:00
188,2016-04-05 02:40:00
189,2016-04-05 02:50:00
190,2016-04-05 03:00:00
191,2016-04-05 03:10:00
192,2016-04-05 03:20:00
193,2016-04-05 03:30:00
194,2016-04-05 03:40:00
195,2016-04-05 03:50:00
196,2016-04-05 04:00:00
197,2016-04-05 04:10:00
198,2016-04-05 04:20:00
199,2016-04-05 04:30:00
200,2016-04-05 04:40:00
201,2016-04-05 04:50:00
202,2016-04-05 05:00:00
203,2016-04-05 05:10:00
204,2016-04-05 05:20:00
205,2016-04-05 05:30:00
206,2016-04-05 05:40:00
207,2016-04-05 05:50:00
208,2016-04-05 06:00:00
209,2016-04-05 06:10:00
210,2016-04-05 06:20:00
211,2016-04-05 06:30:00
212,2016-04-05 06:40:00
213,2016-04-05 06:50:00
214,2016-04-05 07:00:00
215,2016-04-05 07:10:00
216,2016-04-05 07:20:00
217,2016-04-05 07:30:00
218,2016-04-05 07:40:00
219,2016-04-05 07:50:00
220,2016-04-05 08:00:00
221,2016-04-05 08:10:00
222,2016-04-05 08:20:00
223,2016-04-05 08:30:00
224,2016-04-05 08:40:00
225,2016-04-05 08:50:00
226,2016-04-05 09:00:00
227,2016-04-05 09:10:00
228,2016-04-05 09:20:00
229,2016-04-05 09:30:00
230,2016-04-05 09:40:00
231,2016-04-05 09:50:00
232,2016-04-05 10:00:00
233,2016-04-05 10:10:00
234,2016-04-05 10:20:00
235,2016-04-05 10:30:00
236,2016-04-05 10:40:00
237,2016-04-05 10:50:00
238,2016-04-05 11:00:00
239,2016-04-05 11:10:00
240,2016-04-05 11:20:00
241,2016-04-05 11:30:00
242,2016-04-05 11:40:00
243,2016-04-05 11:50:00
244,2016-04-05 12:00:00
245,2016-04-05 12:10:00
246,2016-04-05 12:20:00
247,2016-04-05 12:30:00
248,2016-04-05 12:40:00
249,2016-04-05 12:50:00
250,2016-04-05 13:00:00
251,2016-04-05 13:10:00
252,2016-04-05 13:20:00
253,2016-04-05 13:30:00
254,2016-04-05 13:40:00
255,2016-04-05 13:50:00
256,2016-04-05 14:00:00
257,2016-04-05 14:10:00
258,2016-04-05 14:20:00
259,2016-04-05 16:00:00
260,2016-04-05 16:10:00
261,2016-04-05 16:20:00
262,2016-04-05 16:30:00
263,2016-04-05 16:40:00
264,2016-04-05 16:50:00
265,2016-04-05 17:00:00
266,2016-04-05 17:10:00
267,2016-04-05 18:40:00
268,2016-04-05 18:50:00
269,2016-04-05 19:00:00
270,2016-04-05 19:10:00
271,2016-04-05 19:20:00
272,2016-04-05 19:30:00
273,2016-04-05 19:40:00
274,2016-04-05 19:50:00
275,2016-04-05 20:00:00
276,2016-04-05 20:10:00
277,2016-04-05 20:20:00
278,2016-04-05 20:30:00
279,2016-04-05 20:40:00
280,2016-04-05 20:50:00
281,2016-04-05 21:00:00
282,2016-04-05 21:10:00
283,2016-04-05 21:20:00
284,2016-04-05 21:30:00
285,2016-04-05 21:40:00
286,2016-04-05 21:50:00
287,2016-04-05 22:00:00
288,2016-04-05 22:10:00
289,2016-04-05 22:20:00
290,2016-04-05 22:30:00
291,2016-04-05 22:40:00
292,2016-04-05 22:50:00
293,2016-04-05 23:00:00
294,2016-04-05 23:10:00
295,2016-04-05 23:20:00
296,2016-04-05 23:30:00
297,2016-04-05 23:40:00
298,2016-04-05 23:50:00
299,2016-04-06 00:00:00
300,2016-04-06 00:10:00
301,2016-04-06 00:20:00
302,2016-04-06 00:30:00
303,2016-04-06 00:40:00
304,2016-04-06 00:50:00
305,2016-04-06 01:00:00
306,2016-04-06 01:10:00
307,2016-04-06 01:20:00
308,2016-04-06 01:30:00
309,2016-04-06 01:40:00
310,2016-04-06 01:50:00
311,2016-04-06 02:00:00
312,2016-04-06 02:10:00
313,2016-04-06 02:20:00
314,2016-04-06 02:30:00
315,2016-04-06 02:40:00
316,2016-04-06 02:50:00
317,2016-04-06 03:00:00
318,2016-04-06 03:10:00
319,2016-04-06 03:20:00
320,2016-04-06 03:30:00
321,2016-04-06 03:40:00
322,2016-04-06 03:50:00
323,2016-04-06 04:00:00
324,2016-04-06 04:10:00
325,2016-04-06 04:20:00
326,2016-04-06 04:30:00
327,2016-04-06 04:40:00
328,2016-04-06 04:50:00
329,2016-04-06 05:00:00
330,2016-04-06 05:10:00
331,2016-04-06 05:20:00
332,2016-04-06 05:30:00
333,2016-04-06 05:40:00
334,2016-04-06 05:50:00
335,2016-04-06 06:00:00
336,2016-04-06 06:10:00
337,2016-04-06 06:20:00
338,2016-04-06 06:30:00
339,2016-04-06 06:40:00
340,2016-04-06 06:50:00
341,2016-04-06 07:00:00
342,2016-04-06 07:10:00
343,2016-04-06 07:20:00
344,2016-04-07 03:20:00
345,2016-04-07 03:30:00
346,2016-04-07 03:40:00
347,2016-04-07 03:50:00
348,2016-04-07 04:00:00
349,2016-04-07 04:10:00
350,2016-04-07 04:20:00
351,2016-04-07 04:30:00
352,2016-04-07 04:40:00
353,2016-04-07 04:50:00
354,2016-04-07 05:00:00
355,2016-04-07 05:10:00
356,2016-04-07 05:20:00
357,2016-04-07 05:30:00
358,2016-04-07 05:40:00
359,2016-04-07 05:50:00
360,2016-04-07 06:00:00
361,2016-04-07 06:10:00
362,2016-04-07 06:20:00
363,2016-04-07 06:30:00
364,2016-04-07 06:40:00
365,2016-04-07 06:50:00
366,2016-04-07 07:00:00
367,2016-04-07 07:10:00
368,2016-04-07 07:20:00
369,2016-04-07 07:30:00
370,2016-04-07 07:40:00
371,2016-04-07 07:50:00
372,2016-04-07 08:00:00
373,2016-04-07 08:10:00
374,2016-04-07 08:20:00
375,2016-04-07 08:30:00
376,2016-04-07 08:40:00
377,2016-04-07 08:50:00
378,2016-04-07 09:00:00
379,2016-04-07 09:10:00
380,2016-04-07 09:20:00
381,2016-04-07 09:30:00
382,2016-04-07 09:40:00
383,2016-04-07 09:50:00
384,2016-04-07 10:00:00
385,2016-04-07 10:10:00
386,2016-04-07 10:20:00
387,2016-04-07 10:30:00
388,2016-04-07 10:40:00
389,2016-04-07 10:50:00
390,2016-04-07 11:00:00
391,2016-04-07 11:10:00
392,2016-04-07 11:20:00
393,2016-04-07 11:30:00
394,2016-04-07 11:40:00
395,2016-04-07 11:50:00
396,2016-04-07 12:00:00
397,2016-04-07 12:10:00
398,2016-04-07 12:20:00
399,2016-04-07 12:30:00
400,2016-04-07 12:40:00
401,2016-04-07 12:50:00
402,2016-04-07 13:00:00
403,2016-04-07 13:10:00
404,2016-04-07 13:20:00
405,2016-04-07 13:30:00
406,2016-04-07 13:40:00
407,2016-04-07 13:50:00
408,2016-04-07 14:00:00
409,2016-04-07 14:10:00
410,2016-04-09 00:40:00
411,2016-04-09 00:50:00
412,2016-04-09 01:00:00
413,2016-04-09 01:10:00
414,2016-04-09 01:20:00
415,2016-04-09 01:30:00
416,2016-04-09 01:40:00
417,2016-04-09 01:50:00
418,2016-04-09 02:00:00
419,2016-04-09 02:10:00
420,2016-04-09 02:20:00
421,2016-04-09 02:30:00
422,2016-04-09 02:40:00
423,2016-04-09 02:50:00
424,2016-04-09 03:00:00
425,2016-04-09 03:10:00
426,2016-04-09 03:20:00
427,2016-04-09 03:30:00
428,2016-04-09 03:40:00
429,2016-04-09 03:50:00
430,2016-04-09 04:00:00
431,2016-04-09 04:10:00
432,2016-04-09 04:20:00
433,2016-04-09 04:30:00
434,2016-04-09 04:40:00
435,2016-04-09 04:50:00
436,2016-04-09 05:00:00
437,2016-04-09 05:10:00
438,2016-04-09 05:20:00
439,2016-04-09 05:30:00
440,2016-04-09 05:40:00
441,2016-04-09 05:50:00
442,2016-04-09 06:00:00
443,2016-04-09 06:10:00
444,2016-04-09 06:20:00
445,2016-04-09 06:30:00
446,2016-04-09 06:40:00
447,2016-04-09 06:50:00
448,2016-04-09 07:00:00
449,2016-04-09 07:10:00
450,2016-04-09 07:20:00
451,2016-04-09 07:30:00
452,2016-04-09 07:40:00
453,2016-04-09 07:50:00
454,2016-04-09 08:00:00
455,2016-04-09 08:10:00
456,2016-04-09 08:20:00
457,2016-04-09 08:30:00
458,2016-04-09 08:40:00
459,2016-04-09 08:50:00
460,2016-04-09 09:00:00
461,2016-04-09 09:10:00
462,2016-04-09 09:20:00
463,2016-04-09 09:30:00
464,2016-04-09 09:40:00
465,2016-04-09 09:50:00
466,2016-04-09 10:00:00
467,2016-04-09 10:10:00
468,2016-04-09 10:20:00
469,2016-04-09 10:30:00
470,2016-04-09 10:40:00
471,2016-04-09 10:50:00
472,2016-04-09 11:00:00
473,2016-04-09 11:10:00
474,2016-04-09 11:20:00
475,2016-04-09 11:30:00
476,2016-04-09 11:40:00
477,2016-04-09 11:50:00
478,2016-04-09 12:00:00
479,2016-04-09 12:10:00
480,2016-04-09 12:20:00
481,2016-04-09 12:30:00
482,2016-04-09 12:40:00
483,2016-04-09 12:50:00
484,2016-04-09 13:00:00
485,2016-04-09 13:10:00
486,2016-04-09 13:20:00
487,2016-04-09 13:30:00
488,2016-04-09 13:40:00
489,2016-04-09 13:50:00
490,2016-04-09 14:00:00
491,2016-04-09 14:10:00
492,2016-04-09 14:20:00
493,2016-04-09 14:30:00
494,2016-04-09 14:40:00
495,2016-04-09 14:50:00
496,2016-04-09 15:00:00
497,2016-04-09 15:10:00
498,2016-04-09 15:20:00
499,2016-04-09 15:30:00
500,2016-04-09 15:40:00
501,2016-04-09 15:50:00
502,2016-04-09 16:00:00
503,2016-04-09 16:10:00
504,2016-04-09 16:20:00
505,2016-04-09 16:30:00
506,2016-04-09 16:40:00
507,2016-04-09 16:50:00
508,2016-04-09 17:00:00
509,2016-04-09 17:10:00
510,2016-04-09 17:20:00
511,2016-04-09 17:30:00
512,2016-04-09 17:40:00
513,2016-04-09 17:50:00
514,2016-04-09 18:00:00
515,2016-04-09 18:10:00
516,2016-04-09 18:20:00
517,2016-04-09 18:30:00
518,2016-04-09 18:40:00
519,2016-04-09 18:50:00
520,2016-04-09 19:00:00
521,2016-04-09 19:10:00
522,2016-04-09 19:20:00
523,2016-04-09 19:30:00
524,2016-04-09 19:40:00
525,2016-04-09 19:50:00
526,2016-04-09 20:00:00
527,2016-04-09 20:10:00
528,2016-04-09 20:20:00
529,2016-04-09 20:30:00
530,2016-04-09 20:40:00
531,2016-04-09 20:50:00
532,2016-04-09 21:00:00
533,2016-04-09 21:10:00
534,2016-04-09 21:20:00
535,2016-04-09 21:30:00
536,2016-04-09 21:40:00
537,2016-04-09 21:50:00
538,2016-04-09 22:00:00
539,2016-04-09 22:10:00
540,2016-04-09 22:20:00
541,2016-04-09 22:30:00
542,2016-04-09 22:40:00
543,2016-04-09 22:50:00
544,2016-04-09 23:00:00
545,2016-04-09 23:10:00
546,2016-04-09 23:20:00
547,2016-04-09 23:30:00
548,2016-04-09 23:40:00
549,2016-04-09 23:50:00
550,2016-04-10 00:00:00
551,2016-04-10 00:10:00
552,2016-04-10 00:20:00
553,2016-04-10 00:30:00
554,2016-04-10 00:40:00
555,2016-04-10 00:50:00
556,2016-04-10 01:00:00
557,2016-04-10 01:10:00
558,2016-04-10 01:20:00
559,2016-04-10 01:30:00
560,2016-04-10 01:40:00
561,2016-04-10 01:50:00
562,2016-04-10 02:00:00
563,2016-04-10 02:10:00
564,2016-04-10 02:20:00
565,2016-04-10 02:30:00
566,2016-04-10 02:40:00
567,2016-04-10 02:50:00
568,2016-04-10 03:00:00
569,2016-04-10 03:10:00
570,2016-04-10 03:20:00
571,2016-04-10 03:30:00
572,2016-04-10 03:40:00
573,2016-04-10 03:50:00
574,2016-04-10 04:00:00
575,2016-04-10 04:10:00
576,2016-04-10 04:20:00
577,2016-04-10 04:30:00
578,2016-04-10 04:40:00
579,2016-04-10 04:50:00
580,2016-04-10 05:00:00
581,2016-04-10 05:10:00
582,2016-04-10 05:20:00
583,2016-04-10 05:30:00
584,2016-04-10 05:40:00
585,2016-04-10 05:50:00
586,2016-04-10 06:00:00
587,2016-04-10 06:10:00
588,2016-04-10 06:20:00
589,2016-04-17 12:20:00
590,2016-04-17 12:30:00
591,2016-04-17 12:40:00
592,2016-04-17 12:50:00
593,2016-04-17 13:20:00
594,2016-04-17 13:30:00
595,2016-04-17 13:40:00
596,2016-04-17 13:50:00
597,2016-04-17 14:00:00
598,2016-04-17 14:10:00
599,2016-04-17 14:20:00
600,2016-04-17 14:30:00
601,2016-04-17 14:40:00
602,2016-04-17 14:50:00
603,2016-04-17 15:00:00
604,2016-04-17 15:10:00
605,2016-04-17 15:20:00
606,2016-04-17 15:30:00
607,2016-04-17 15:40:00
608,2016-04-17 15:50:00
609,2016-04-17 16:00:00
610,2016-04-17 16:10:00
611,2016-04-17 16:20:00
612,2016-04-17 16:30:00
613,2016-04-17 16:40:00
614,2016-04-17 16:50:00
615,2016-04-17 17:00:00
616,2016-04-17 17:10:00
617,2016-04-17 17:20:00
618,2016-04-17 17:30:00
619,2016-04-17 17:40:00
620,2016-04-17 17:50:00
621,2016-04-17 18:00:00
622,2016-04-17 18:10:00
623,2016-04-17 18:20:00
624,2016-04-17 18:30:00
625,2016-04-17 18:40:00
626,2016-04-17 18:50:00
627,2016-04-17 19:00:00
628,2016-04-17 19:10:00
629,2016-04-17 19:20:00
630,2016-04-17 19:30:00
631,2016-04-17 19:40:00
632,2016-04-17 19:50:00
633,2016-04-17 20:00:00
634,2016-04-17 20:10:00
635,2016-04-17 20:20:00
636,2016-04-17 20:30:00
637,2016-04-17 20:40:00
638,2016-04-17 20:50:00
639,2016-04-17 21:00:00
640,2016-04-17 21:10:00
641,2016-04-17 21:20:00
642,2016-04-17 21:30:00
643,2016-04-17 21:40:00
644,2016-04-17 21:50:00
645,2016-04-17 22:00:00
646,2016-04-17 22:10:00
647,2016-04-17 22:20:00
648,2016-04-17 22:30:00
649,2016-04-17 22:40:00
650,2016-04-17 22:50:00
651,2016-04-17 23:00:00
652,2016-04-17 23:10:00
653,2016-04-17 23:20:00
654,2016-04-17 23:30:00
655,2016-04-17 23:40:00
656,2016-04-17 23:50:00
657,2016-04-18 00:00:00
658,2016-04-18 00:10:00
659,2016-04-18 00:20:00
660,2016-04-18 00:30:00
661,2016-04-18 00:40:00
662,2016-04-18 00:50:00
663,2016-04-18 01:00:00
664,2016-04-18 01:10:00
665,2016-04-18 01:20:00
666,2016-04-18 01:30:00
667,2016-04-18 01:40:00
668,2016-04-18 01:50:00
669,2016-04-18 02:00:00
670,2016-04-18 02:10:00
671,2016-04-18 02:20:00
672,2016-04-18 02:30:00
673,2016-04-18 02:40:00
674,2016-04-18 02:50:00
675,2016-04-18 03:00:00
676,2016-04-18 03:10:00
677,2016-04-18 03:20:00
678,2016-04-18 03:30:00
679,2016-04-18 03:40:00
680,2016-04-18 03:50:00
681,2016-04-18 04:00:00
682,2016-04-18 04:10:00
683,2016-04-18 04:20:00
684,2016-04-18 04:30:00
685,2016-04-18 04:40:00
686,2016-04-18 04:50:00
687,2016-04-18 05:00:00
688,2016-04-18 05:10:00
689,2016-04-18 05:20:00
690,2016-04-18 05:30:00
691,2016-04-18 05:40:00
692,2016-04-18 05:50:00
693,2016-04-18 06:00:00
694,2016-04-18 06:10:00
695,2016-04-18 06:20:00
696,2016-04-18 06:30:00
697,2016-04-18 06:40:00
698,2016-04-18 06:50:00
699,2016-04-18 07:00:00
700,2016-04-18 07:10:00
701,2016-04-18 07:20:00
702,2016-04-18 07:30:00
703,2016-04-18 07:40:00
704,2016-04-18 07:50:00
705,2016-04-18 08:00:00
706,2016-04-18 08:10:00
707,2016-04-18 08:20:00
708,2016-04-18 08:30:00
709,2016-04-18 08:40:00
710,2016-04-18 08:50:00
711,2016-04-18 09:00:00
712,2016-04-18 09:10:00
713,2016-04-18 09:20:00
714,2016-04-18 09:30:00
715,2016-04-18 09:40:00
716,2016-04-18 09:50:00
717,2016-04-18 10:00:00
718,2016-04-18 10:10:00
719,2016-04-18 10:20:00
720,2016-04-18 10:30:00
721,2016-04-18 10:40:00
722,2016-04-18 10:50:00
723,2016-04-18 11:00:00
724,2016-04-18 11:10:00
725,2016-04-18 11:20:00
726,2016-04-18 11:30:00
727,2016-04-18 11:40:00
728,2016-04-18 11:50:00
729,2016-04-18 12:00:00
730,2016-04-18 12:10:00
731,2016-04-18 12:20:00
732,2016-04-18 12:30:00
733,2016-04-18 12:40:00
734,2016-04-18 12:50:00
735,2016-04-18 13:00:00
736,2016-04-18 13:10:00
737,2016-04-18 13:20:00
738,2016-04-18 13:30:00
739,2016-04-18 13:40:00
740,2016-04-18 13:50:00
741,2016-04-18 14:00:00
742,2016-04-18 14:10:00
743,2016-04-18 14:20:00
744,2016-04-18 14:30:00
745,2016-04-18 14:40:00
746,2016-04-18 14:50:00
747,2016-04-18 15:00:00
748,2016-04-18 15:10:00
749,2016-04-18 15:20:00
750,2016-04-18 15:30:00
751,2016-04-18 15:40:00
752,2016-04-18 15:50:00
753,2016-04-18 16:00:00
754,2016-04-18 16:10:00
755,2016-04-18 16:20:00
756,2016-04-18 16:30:00
757,2016-04-18 16:40:00
758,2016-04-18 16:50:00
759,2016-04-18 17:00:00
760,2016-04-18 17:10:00
761,2016-04-18 17:20:00
762,2016-04-18 17:30:00
763,2016-04-18 17:40:00
764,2016-04-18 17:50:00
765,2016-04-18 18:00:00
766,2016-04-18 18:10:00
767,2016-04-18 18:20:00
768,2016-04-18 18:30:00
769,2016-04-18 18:40:00
770,2016-04-18 18:50:00
771,2016-04-18 19:00:00
772,2016-04-18 19:10:00
773,2016-04-18 19:20:00
774,2016-04-18 19:30:00
775,2016-04-18 19:40:00
776,2016-04-18 19:50:00
777,2016-04-18 20:00:00
778,2016-04-18 20:10:00
779,2016-04-18 20:20:00
780,2016-04-18 20:30:00
781,2016-04-18 20:40:00
782,2016-04-18 20:50:00
783,2016-04-18 21:00:00
784,2016-04-18 21:10:00
785,2016-04-19 22:00:00
786,2016-04-19 22:10:00
787,2016-04-19 22:20:00
788,2016-04-19 22:30:00
789,2016-04-19 22:40:00
790,2016-04-19 22:50:00
791,2016-04-19 23:00:00
792,2016-04-19 23:10:00
793,2016-04-19 23:20:00
794,2016-04-19 23:30:00
795,2016-04-19 23:40:00
796,2016-04-19 23:50:00
797,2016-04-20 00:00:00
798,2016-04-20 00:10:00
799,2016-04-20 00:20:00
800,2016-04-20 00:30:00
801,2016-04-20 00:40:00
802,2016-04-20 00:50:00
803,2016-04-20 01:00:00
804,2016-04-20 01:10:00
805,2016-04-20 01:20:00
806,2016-04-20 01:30:00
807,2016-04-20 01:40:00
808,2016-04-20 01:50:00
809,2016-04-20 02:00:00
810,2016-04-20 02:10:00
811,2016-04-20 02:20:00
812,2016-04-20 02:30:00
813,2016-04-20 02:40:00
814,2016-04-20 02:50:00
815,2016-04-20 03:00:00
816,2016-04-20 03:10:00
817,2016-04-20 03:20:00
818,2016-04-20 03:30:00
819,2016-04-20 03:40:00
820,2016-04-20 03:50:00
821,2016-04-20 04:00:00
822,2016-04-20 04:10:00
823,2016-04-20 04:20:00
824,2016-04-20 04:30:00
825,2016-04-20 04:40:00
826,2016-04-20 04:50:00
827,2016-04-20 05:00:00
828,2016-04-20 05:10:00
829,2016-04-20 05:20:00
830,2016-04-20 05:30:00
831,2016-04-20 05:40:00
832,2016-04-20 05:50:00
833,2016-04-20 06:00:00
834,2016-04-20 06:10:00
835,2016-04-20 06:20:00
836,2016-04-20 06:30:00
837,2016-04-20 06:40:00
838,2016-04-20 06:50:00
839,2016-04-20 07:00:00
840,2016-04-20 07:10:00
841,2016-04-20 07:20:00
842,2016-04-20 07:30:00
843,2016-04-20 07:40:00
844,2016-04-20 07:50:00
845,2016-04-20 08:00:00
846,2016-04-20 08:10:00
847,2016-04-20 08:20:00
848,2016-04-20 08:30:00
849,2016-04-20 08:40:00
850,2016-04-20 08:50:00
851,2016-04-20 09:00:00
852,2016-04-20 09:10:00
853,2016-04-20 09:20:00
854,2016-04-20 09:30:00
855,2016-04-20 09:40:00
856,2016-04-20 09:50:00
857,2016-04-20 10:00:00
858,2016-04-20 10:10:00
859,2016-04-20 10:20:00
860,2016-04-20 10:30:00
861,2016-04-20 10:40:00
862,2016-04-20 10:50:00
863,2016-04-20 11:00:00
864,2016-04-20 11:10:00
865,2016-04-20 11:20:00
866,2016-04-20 11:30:00
867,2016-04-20 11:40:00
868,2016-04-20 11:50:00
869,2016-04-20 12:00:00
870,2016-04-20 12:10:00
871,2016-04-20 12:20:00
872,2016-04-20 12:30:00
873,2016-04-20 12:40:00
874,2016-04-20 12:50:00
875,2016-04-20 13:00:00
876,2016-04-20 13:10:00
877,2016-04-20 13:20:00
878,2016-04-20 13:30:00
879,2016-04-20 13:40:00
880,2016-04-20 13:50:00
881,2016-04-20 14:00:00
882,2016-04-20 14:10:00
883,2016-04-20 14:20:00
884,2016-04-20 14:30:00
885,2016-04-20 14:40:00
886,2016-04-20 14:50:00
887,2016-04-20 15:00:00
888,2016-04-20 15:10:00
889,2016-04-20 15:20:00
890,2016-04-20 15:30:00
891,2016-04-20 15:40:00
892,2016-04-20 15:50:00
893,2016-04-20 16:00:00
894,2016-04-20 16:10:00
895,2016-04-20 16:20:00
896,2016-04-20 16:30:00
897,2016-04-20 16:40:00
898,2016-04-20 16:50:00
899,2016-04-20 17:00:00
900,2016-04-20 17:10:00
901,2016-04-20 17:20:00
902,2016-04-20 17:30:00
903,2016-04-20 17:40:00
904,2016-04-20 17:50:00
905,2016-04-20 18:00:00
906,2016-04-20 18:10:00
907,2016-04-20 18:20:00
908,2016-04-20 18:30:00
909,2016-04-20 18:40:00
910,2016-04-20 18:50:00
911,2016-04-20 19:00:00
912,2016-04-20 19:10:00
913,2016-04-20 19:20:00
914,2016-04-20 19:30:00
915,2016-04-20 19:40:00
916,2016-04-20 19:50:00
917,2016-04-20 20:00:00
918,2016-04-20 20:10:00
919,2016-04-20 20:20:00
920,2016-04-20 20:30:00
921,2016-04-20 20:40:00
922,2016-04-20 20:50:00
923,2016-04-20 21:00:00
924,2016-04-20 21:10:00
925,2016-04-20 21:20:00
926,2016-04-20 21:30:00
927,2016-04-20 21:40:00
928,2016-04-20 21:50:00
929,2016-04-20 22:00:00
930,2016-04-20 22:10:00
931,2016-04-20 22:20:00
