,0
231,2016-05-09 09:40:00
232,2016-05-09 09:50:00
233,2016-05-09 10:00:00
234,2016-05-09 10:10:00
235,2016-05-09 10:20:00
236,2016-05-09 10:30:00
237,2016-05-09 10:40:00
238,2016-05-09 10:50:00
239,2016-05-09 11:00:00
240,2016-05-09 11:10:00
241,2016-05-09 11:20:00
242,2016-05-09 11:30:00
243,2016-05-09 11:40:00
244,2016-05-09 11:50:00
245,2016-05-09 12:00:00
246,2016-05-09 12:10:00
247,2016-05-09 12:20:00
248,2016-05-09 12:30:00
249,2016-05-09 12:40:00
250,2016-05-09 12:50:00
251,2016-05-09 13:00:00
252,2016-05-09 13:10:00
253,2016-05-09 13:20:00
254,2016-05-09 13:30:00
255,2016-05-09 13:40:00
256,2016-05-09 13:50:00
257,2016-05-09 14:00:00
258,2016-05-09 14:10:00
259,2016-05-09 14:20:00
260,2016-05-09 14:30:00
261,2016-05-09 14:40:00
262,2016-05-09 14:50:00
263,2016-05-09 15:00:00
264,2016-05-09 15:10:00
265,2016-05-09 15:20:00
266,2016-05-09 15:30:00
267,2016-05-09 15:40:00
268,2016-05-09 15:50:00
269,2016-05-09 16:00:00
270,2016-05-09 16:10:00
271,2016-05-09 16:20:00
272,2016-05-09 16:30:00
273,2016-05-09 16:40:00
274,2016-05-09 16:50:00
275,2016-05-09 17:00:00
276,2016-05-09 17:10:00
277,2016-05-09 17:20:00
278,2016-05-09 17:30:00
279,2016-05-09 17:40:00
280,2016-05-09 17:50:00
281,2016-05-09 18:00:00
282,2016-05-09 18:10:00
283,2016-05-09 18:20:00
284,2016-05-09 18:30:00
285,2016-05-09 18:40:00
286,2016-05-09 18:50:00
287,2016-05-09 19:00:00
288,2016-05-09 19:10:00
289,2016-05-09 19:20:00
290,2016-05-09 19:30:00
291,2016-05-09 19:40:00
292,2016-05-09 19:50:00
293,2016-05-09 20:00:00
294,2016-05-09 20:10:00
295,2016-05-09 20:20:00
296,2016-05-09 20:30:00
297,2016-05-09 20:40:00
298,2016-05-09 20:50:00
299,2016-05-09 21:00:00
300,2016-05-09 21:10:00
301,2016-05-20 02:50:00
302,2016-05-20 03:00:00
303,2016-05-20 03:10:00
304,2016-05-20 03:20:00
305,2016-05-20 03:30:00
306,2016-05-20 03:40:00
307,2016-05-20 03:50:00
308,2016-05-20 04:00:00
309,2016-05-20 04:10:00
310,2016-05-20 04:20:00
311,2016-05-20 04:30:00
312,2016-05-20 04:40:00
313,2016-05-20 04:50:00
314,2016-05-20 05:00:00
315,2016-05-20 05:10:00
316,2016-05-20 05:20:00
317,2016-05-20 05:30:00
318,2016-05-20 05:40:00
319,2016-05-20 05:50:00
320,2016-05-20 06:00:00
321,2016-05-20 06:10:00
322,2016-05-20 06:20:00
323,2016-05-20 06:30:00
324,2016-05-20 06:40:00
325,2016-05-20 06:50:00
326,2016-05-20 07:00:00
327,2016-05-20 07:10:00
328,2016-05-20 07:20:00
329,2016-05-20 07:30:00
330,2016-05-20 07:40:00
331,2016-05-20 07:50:00
332,2016-05-20 08:00:00
333,2016-05-20 08:10:00
334,2016-05-20 08:20:00
335,2016-05-20 08:30:00
336,2016-05-20 08:40:00
337,2016-05-20 08:50:00
338,2016-05-20 09:00:00
339,2016-05-20 09:10:00
340,2016-05-20 09:20:00
341,2016-05-20 09:30:00
342,2016-05-20 09:40:00
343,2016-05-20 09:50:00
344,2016-05-20 10:00:00
345,2016-05-20 10:10:00
346,2016-05-20 10:20:00
347,2016-05-20 10:30:00
348,2016-05-20 10:40:00
349,2016-05-20 10:50:00
350,2016-05-20 11:00:00
351,2016-05-20 11:10:00
352,2016-05-20 11:20:00
353,2016-05-20 11:30:00
354,2016-05-20 11:40:00
355,2016-05-20 11:50:00
356,2016-05-20 12:00:00
357,2016-05-20 12:10:00
358,2016-05-20 12:20:00
359,2016-05-20 12:30:00
360,2016-05-20 12:40:00
361,2016-05-20 12:50:00
362,2016-05-20 13:00:00
363,2016-05-20 13:10:00
364,2016-05-20 13:20:00
365,2016-05-20 13:30:00
366,2016-05-20 13:40:00
367,2016-05-20 13:50:00
368,2016-05-20 14:00:00
369,2016-05-20 14:10:00
370,2016-05-20 14:20:00
371,2016-05-20 14:30:00
372,2016-05-20 14:40:00
373,2016-05-20 14:50:00
374,2016-05-20 15:00:00
375,2016-05-20 15:10:00
376,2016-05-20 15:20:00
377,2016-05-20 15:30:00
378,2016-05-20 15:40:00
379,2016-05-20 15:50:00
380,2016-05-20 16:00:00
381,2016-05-20 16:10:00
